"Z_Ji_[14,1]","Z_Ji_[14,2]","Z_Ji_[14,3]","Z_Ji_[14,4]","Z_Ji_[14,5]","Z_Ji_[14,6]","Z_Ji_[14,7]","Z_Ji_[14,8]","Z_Ji_[14,9]","Z_Ji_[14,10]","Z_Ji_[14,11]","Z_Ji_[14,12]","Z_Ji_[14,13]","Z_Ji_[14,14]","Z_Ji_[14,15]","Z_Ji_[14,16]","Z_Ji_[14,17]","Z_Ji_[14,18]","Z_Ji_[14,19]","Z_Ji_[14,20]"
0.012858121,0.021058884,0.028719535,0.035656706,0.041717347,0.046784208,0.050779293,0.053665144,0.055444014,0.056155079,0.055870007,0.054687248,0.05272551,0.05011684,0.046999767,0.043512909,0.039789327,0.035951855,0.032109571,0.028355416
0.012837252,0.021025284,0.028674898,0.03560325,0.041657676,0.046721152,0.050715744,0.053603893,0.0553876,0.05610567,0.055829307,0.054656442,0.052705243,0.050107232,0.047000461,0.043523133,0.039807987,0.035977623,0.032140983,0.028390962
0.012816444,0.020991781,0.028630386,0.035549937,0.041598154,0.046658241,0.050652325,0.053542746,0.055331257,0.056056294,0.0557886,0.054625589,0.052684892,0.050097509,0.047001014,0.0435332,0.039826479,0.036003222,0.032172231,0.028426356
0.012795697,0.020958375,0.028585998,0.035496766,0.041538782,0.046595476,0.050589036,0.053481703,0.055274986,0.056006952,0.055747886,0.054594689,0.052664457,0.05008767,0.047001426,0.043543109,0.039844805,0.036028653,0.032203317,0.028461598
0.012775012,0.020925065,0.028541735,0.035443738,0.041479559,0.046532854,0.050525875,0.053420763,0.055218785,0.055957643,0.055707166,0.054563743,0.05264394,0.050077718,0.047001699,0.043552861,0.039862964,0.036053915,0.03223424,0.02849669
0.012754387,0.020891851,0.028497595,0.03539085,0.041420484,0.046470377,0.050462843,0.053359928,0.055162657,0.055908368,0.05566644,0.054532752,0.052623341,0.050067651,0.047001833,0.043562456,0.039880958,0.03607901,0.032265001,0.028531631
0.012733823,0.020858733,0.028453577,0.035338104,0.041361556,0.046408043,0.050399939,0.053299196,0.055106599,0.055859128,0.055625709,0.054501716,0.05260266,0.050057472,0.04700183,0.043571897,0.039898787,0.036103939,0.032295601,0.028566422
0.012713319,0.020825709,0.028409683,0.035285497,0.041302776,0.046345851,0.050337163,0.053238568,0.055050613,0.055809921,0.055584972,0.054470636,0.052581899,0.050047181,0.047001689,0.043581183,0.039916451,0.036128701,0.032326039,0.028601063
0.012692874,0.02079278,0.02836591,0.035233031,0.041244142,0.046283802,0.050274514,0.053178042,0.054994698,0.055760749,0.055544231,0.054439512,0.052561058,0.050036778,0.047001412,0.043590315,0.039933952,0.036153298,0.032356317,0.028635555
0.01267249,0.020759945,0.028322258,0.035180703,0.041185654,0.046221895,0.050211992,0.053117619,0.054938854,0.055711612,0.055503484,0.054408345,0.052540137,0.050026265,0.047001,0.043599294,0.03995129,0.036177729,0.032386435,0.028669897
0.012652164,0.020727204,0.028278727,0.035128513,0.041127312,0.046160129,0.050149597,0.053057299,0.054883082,0.055662509,0.055462734,0.054377135,0.052519137,0.050015641,0.047000452,0.04360812,0.039968466,0.036201997,0.032416393,0.02870409
0.012631898,0.020694557,0.028235316,0.035076461,0.041069114,0.046098504,0.050087328,0.052997082,0.05482738,0.055613441,0.05542198,0.054345882,0.05249806,0.050004909,0.046999771,0.043616795,0.03998548,0.0362261,0.032446192,0.028738135
0.012611691,0.020662002,0.028192025,0.035024547,0.041011061,0.046037019,0.050025185,0.052936966,0.05477175,0.055564408,0.055381223,0.054314588,0.052476905,0.049994067,0.046998956,0.043625319,0.040002334,0.03625004,0.032475832,0.028772031
0.012591542,0.020629539,0.028148853,0.034972769,0.040953151,0.045975673,0.049963167,0.052876952,0.054716191,0.055515411,0.055340462,0.054283252,0.052455673,0.049983118,0.046998008,0.043633692,0.040019027,0.036273818,0.032505314,0.028805779
0.012571451,0.020597168,0.028105799,0.034921127,0.040895384,0.045914467,0.049901275,0.05281704,0.054660702,0.055466448,0.055299699,0.054251876,0.052434365,0.049972062,0.046996929,0.043641917,0.040035561,0.036297433,0.032534638,0.028839379
0.012551419,0.02056489,0.028062864,0.03486962,0.04083776,0.0458534,0.049839507,0.05275723,0.054605285,0.055417521,0.055258933,0.054220459,0.052412981,0.0499609,0.046995718,0.043649992,0.040051936,0.036320887,0.032563805,0.028872833
0.012531444,0.020532702,0.028020046,0.034818249,0.040780277,0.045792471,0.049777863,0.052697521,0.054549939,0.05536863,0.055218165,0.054189003,0.052391522,0.049949631,0.046994377,0.043657919,0.040068153,0.03634418,0.032592815,0.028906139
0.012511526,0.020500605,0.027977346,0.034767012,0.040722936,0.04573168,0.049716344,0.052637912,0.054494663,0.055319775,0.055177395,0.054157507,0.052369989,0.049938258,0.046992907,0.043665699,0.040084212,0.036367312,0.032621668,0.028939298
0.012491666,0.020468598,0.027934761,0.034715908,0.040665736,0.045671026,0.049654947,0.052578405,0.054439459,0.055270955,0.055136623,0.054125972,0.052348382,0.04992678,0.046991307,0.043673332,0.040100114,0.036390285,0.032650365,0.028972312
0.012471863,0.020436682,0.027892293,0.034664938,0.040608676,0.045610509,0.049593674,0.052518998,0.054384325,0.055222171,0.055095851,0.054094399,0.052326701,0.049915198,0.046989579,0.04368082,0.04011586,0.036413098,0.032678907,0.029005179
0.012452116,0.020404855,0.027849941,0.034614101,0.040551756,0.045550128,0.049532524,0.052459691,0.054329262,0.055173424,0.055055077,0.054062788,0.052304948,0.049903514,0.046987723,0.043688162,0.04013145,0.036435753,0.032707294,0.0290379
0.012432426,0.020373117,0.027807703,0.034563395,0.040494976,0.045489883,0.049471497,0.052400485,0.054274269,0.055124713,0.055014303,0.05403114,0.052283123,0.049891727,0.046985741,0.043695359,0.040146886,0.036458249,0.032735526,0.029070476
0.012412792,0.020341468,0.027765581,0.034512822,0.040438333,0.045429774,0.049410591,0.052341379,0.054219348,0.055076038,0.054973529,0.053999454,0.052261227,0.049879838,0.046983632,0.043702413,0.040162167,0.036480588,0.032763603,0.029102907
0.012393214,0.020309907,0.027723572,0.034462379,0.040381829,0.045369799,0.049349807,0.052282372,0.054164496,0.0550274,0.054932755,0.053967733,0.052239259,0.049867848,0.046981398,0.043709324,0.040177294,0.03650277,0.032791527,0.029135194
0.012373691,0.020278434,0.027681676,0.034412067,0.040325463,0.045309959,0.049289144,0.052223465,0.054109716,0.054978799,0.054891981,0.053935975,0.052217222,0.049855758,0.04697904,0.043716092,0.040192269,0.036524796,0.032819298,0.029167335
0.012354224,0.020247049,0.027639894,0.034361885,0.040269233,0.045250252,0.049228603,0.052164657,0.054055006,0.054930235,0.054851208,0.053904181,0.052195115,0.049843569,0.046976557,0.043722718,0.040207091,0.036546665,0.032846916,0.029199333
0.012334812,0.020215751,0.027598225,0.034311832,0.04021314,0.045190679,0.049168181,0.052105948,0.054000366,0.054881707,0.054810436,0.053872352,0.052172938,0.04983128,0.04697395,0.043729203,0.040221761,0.036568379,0.032874381,0.029231188
0.012315455,0.02018454,0.027556667,0.034261908,0.040157183,0.045131239,0.049107881,0.052047338,0.053945797,0.054833217,0.054769666,0.053840489,0.052150693,0.049818893,0.046971221,0.043735548,0.04023628,0.036589938,0.032901695,0.029262898
0.012296153,0.020153415,0.027515221,0.034212112,0.040101362,0.045071932,0.0490477,0.051988826,0.053891298,0.054784764,0.054728896,0.053808592,0.05212838,0.049806408,0.04696837,0.043741753,0.040250649,0.036611344,0.032928857,0.029294466
0.012276905,0.020122377,0.027473887,0.034162445,0.040045675,0.045012756,0.048987638,0.051930413,0.05383687,0.054736348,0.054688129,0.05377666,0.052106,0.049793826,0.046965398,0.043747819,0.040264867,0.036632595,0.032955868,0.029325891
0.012257711,0.020091424,0.027432663,0.034112904,0.039990123,0.044953713,0.048927696,0.051872098,0.053782511,0.05468797,0.054647364,0.053744695,0.052083552,0.049781147,0.046962305,0.043753746,0.040278937,0.036653693,0.032982728,0.029357174
0.012238571,0.020060556,0.027391549,0.034063491,0.039934705,0.0448948,0.048867872,0.051813881,0.053728223,0.05463963,0.054606601,0.053712698,0.052061039,0.049768373,0.046959092,0.043759536,0.040292858,0.036674639,0.033009439,0.029388314
0.012219485,0.020029773,0.027350545,0.034014203,0.03987942,0.044836018,0.048808167,0.051755761,0.053674005,0.054591327,0.054565841,0.053680667,0.052038459,0.049755503,0.04695576,0.043765189,0.040306631,0.036695432,0.033035999,0.029419313
0.012200453,0.019999075,0.02730965,0.033965042,0.039824268,0.044777366,0.04874858,0.051697739,0.053619857,0.054543062,0.054525084,0.053648605,0.052015814,0.049742539,0.046952309,0.043770705,0.040320257,0.036716075,0.03306241,0.029450171
0.012181473,0.019968461,0.027268864,0.033916005,0.039769248,0.044718844,0.048689111,0.051639815,0.05356578,0.054494834,0.05448433,0.053616511,0.051993105,0.049729481,0.04694874,0.043776086,0.040333736,0.036736566,0.033088673,0.029480887
0.012162547,0.019937931,0.027228186,0.033867094,0.03971436,0.044660451,0.048629759,0.051581987,0.053511772,0.054446645,0.05444358,0.053584386,0.051970331,0.049716329,0.046945054,0.043781331,0.040347068,0.036756906,0.033114787,0.029511463
0.012143673,0.019907485,0.027187616,0.033818306,0.039659604,0.044602187,0.048570524,0.051524257,0.053457834,0.054398494,0.054402834,0.05355223,0.051947494,0.049703085,0.046941251,0.043786442,0.040360256,0.036777097,0.033140753,0.029541898
0.012124852,0.019877121,0.027147154,0.033769643,0.039604979,0.044544052,0.048511406,0.051466623,0.053403966,0.054350382,0.054362092,0.053520043,0.051924594,0.049689749,0.046937332,0.04379142,0.040373298,0.036797139,0.033166572,0.029572193
0.012106083,0.01984684,0.027106799,0.033721102,0.039550483,0.044486045,0.048452404,0.051409085,0.053350167,0.054302308,0.054321354,0.053487827,0.051901631,0.049676321,0.046933298,0.043796264,0.040386196,0.036817031,0.033192244,0.029602349
0.012087366,0.019816642,0.02706655,0.033672685,0.039496118,0.044428165,0.048393518,0.051351644,0.053296439,0.054254272,0.05428062,0.053455581,0.051878606,0.049662802,0.046929149,0.043800975,0.04039895,0.036836776,0.033217769,0.029632365
0.012068701,0.019786525,0.027026407,0.033624389,0.039441882,0.044370412,0.048334748,0.051294299,0.05324278,0.054206275,0.054239892,0.053423306,0.05185552,0.049649193,0.046924886,0.043805555,0.040411561,0.036856373,0.033243148,0.029662242
0.012050087,0.019756491,0.02698637,0.033576216,0.039387775,0.044312786,0.048276093,0.051237049,0.05318919,0.054158316,0.054199169,0.053391002,0.051832372,0.049635494,0.046920509,0.043810003,0.04042403,0.036875822,0.033268381,0.029691981
0.012031525,0.019726537,0.026946438,0.033528163,0.039333797,0.044255286,0.048217553,0.051179895,0.053135671,0.054110396,0.054158451,0.05335867,0.051809164,0.049621706,0.04691602,0.043814321,0.040436357,0.036895125,0.033293469,0.029721581
0.012013014,0.019696665,0.026906611,0.033480232,0.039279946,0.044197911,0.048159128,0.051122836,0.05308222,0.054062515,0.054117739,0.05332631,0.051785896,0.049607829,0.046911418,0.043818509,0.040448543,0.036914282,0.033318413,0.029751043
0.011994554,0.019666873,0.026866888,0.03343242,0.039226223,0.044140662,0.048100817,0.051065873,0.05302884,0.054014674,0.054077033,0.053293922,0.051762569,0.049593865,0.046906705,0.043822568,0.040460588,0.036933293,0.033343212,0.029780367
0.011976145,0.019637161,0.026827269,0.033384729,0.039172627,0.044083538,0.04804262,0.051009004,0.052975528,0.053966871,0.054036333,0.053261507,0.051739183,0.049579813,0.046901881,0.043826498,0.040472492,0.036952159,0.033367867,0.029809554
0.011957786,0.01960753,0.026787753,0.033337156,0.039119157,0.044026539,0.047984536,0.050952231,0.052922286,0.053919107,0.053995639,0.053229065,0.051715738,0.049565674,0.046896946,0.0438303,0.040484258,0.036970881,0.033392378,0.029838604
0.011939477,0.019577978,0.026748341,0.033289703,0.039065813,0.043969664,0.047926566,0.050895551,0.052869113,0.053871383,0.053954953,0.053196597,0.051692235,0.049551449,0.046891902,0.043833974,0.040495884,0.036989458,0.033416746,0.029867517
0.011921219,0.019548505,0.026709031,0.033242368,0.039012595,0.043912912,0.047868708,0.050838966,0.052816009,0.053823698,0.053914273,0.053164102,0.051668675,0.049537139,0.046886749,0.043837522,0.040507372,0.037007893,0.033440972,0.029896294
0.01190301,0.019519111,0.026669823,0.033195151,0.038959502,0.043856283,0.047810964,0.050782475,0.052762975,0.053776053,0.0538736,0.053131583,0.051645057,0.049522743,0.046881487,0.043840943,0.040518723,0.037026184,0.033465056,0.029924934
0.011884851,0.019489796,0.026630717,0.033148052,0.038906533,0.043799777,0.047753331,0.050726078,0.052710009,0.053728447,0.053832935,0.053099037,0.051621384,0.049508263,0.046876117,0.043844239,0.040529936,0.037044332,0.033488998,0.029953439
0.011866741,0.019460559,0.026591712,0.033101069,0.038853689,0.043743394,0.04769581,0.050669775,0.052657112,0.05368088,0.053792277,0.053066467,0.051597654,0.049493699,0.04687064,0.04384741,0.040541012,0.037062339,0.033512798,0.029981809
0.011848681,0.0194314,0.026552809,0.033054203,0.038800968,0.043687133,0.047638401,0.050613565,0.052604285,0.053633354,0.053751627,0.053033873,0.051573869,0.049479052,0.046865057,0.043850456,0.040551953,0.037080204,0.033536458,0.030010044
0.011830669,0.019402318,0.026514005,0.033007453,0.038748371,0.043630993,0.047581104,0.050557448,0.052551526,0.053585867,0.053710985,0.053001254,0.051550028,0.049464322,0.046859367,0.043853378,0.040562758,0.037097929,0.033559977,0.030038144
0.011812706,0.019373314,0.026475302,0.032960818,0.038695896,0.043574974,0.047523917,0.050501425,0.052498836,0.05353842,0.053670352,0.052968611,0.051526133,0.049449509,0.046853572,0.043856178,0.040573428,0.037115513,0.033583356,0.030066109
0.011794792,0.019344386,0.026436698,0.032914299,0.038643544,0.043519076,0.047466841,0.050445494,0.052446214,0.053491013,0.053629727,0.052935945,0.051502184,0.049434615,0.046847672,0.043858855,0.040583964,0.037132957,0.033606596,0.030093941
0.011776926,0.019315536,0.026398194,0.032867895,0.038591313,0.043463298,0.047409875,0.050389656,0.052393661,0.053443646,0.053589111,0.052903256,0.051478182,0.04941964,0.046841668,0.04386141,0.040594366,0.037150262,0.033629697,0.030121639
0.011759108,0.019286761,0.026359789,0.032821604,0.038539204,0.04340764,0.047353019,0.05033391,0.052341177,0.053396319,0.053548504,0.052870544,0.051454126,0.049404584,0.04683556,0.043863843,0.040604636,0.037167428,0.033652658,0.030149203
0.011741338,0.019258063,0.026321482,0.032775428,0.038487216,0.043352102,0.047296273,0.050278257,0.052288762,0.053349033,0.053507906,0.05283781,0.051430017,0.049389448,0.046829349,0.043866156,0.040614772,0.037184456,0.033675482,0.030176635
0.011723616,0.01922944,0.026283273,0.032729365,0.038435348,0.043296683,0.047239636,0.050222695,0.052236414,0.053301786,0.053467318,0.052805054,0.051405857,0.049374232,0.046823036,0.043868348,0.040624777,0.037201346,0.033698168,0.030203934
0.011705941,0.019200892,0.026245162,0.032683414,0.038383601,0.043241382,0.047183108,0.050167225,0.052184135,0.05325458,0.053426739,0.052772276,0.051381644,0.049358938,0.04681662,0.043870421,0.04063465,0.037218098,0.033720716,0.0302311
0.011688314,0.01917242,0.026207148,0.032637576,0.038331973,0.0431862,0.047126689,0.050111847,0.052131925,0.053207415,0.053386171,0.052739477,0.05135738,0.049343564,0.046810103,0.043872375,0.040644392,0.037234714,0.033743127,0.030258135
0.011670734,0.019144022,0.026169231,0.032591851,0.038280464,0.043131136,0.047070379,0.050056561,0.052079782,0.05316029,0.053345612,0.052706657,0.051333065,0.049328113,0.046803486,0.04387421,0.040654004,0.037251193,0.033765402,0.030285038
0.0116532,0.019115698,0.02613141,0.032546237,0.038229074,0.043076189,0.047014176,0.050001365,0.052027708,0.053113205,0.053305064,0.052673816,0.0513087,0.049312585,0.046796768,0.043875928,0.040663486,0.037267537,0.03378754,0.030311809
0.011635714,0.019087449,0.026093685,0.032500734,0.038177802,0.04302136,0.046958081,0.049946261,0.051975702,0.053066161,0.053264526,0.052640955,0.051284285,0.04929698,0.04678995,0.043877528,0.040672838,0.037283746,0.033809543,0.03033845
0.011618274,0.019059273,0.026056056,0.032455341,0.038126648,0.042966647,0.046902093,0.049891247,0.051923764,0.053019158,0.053223999,0.052608074,0.05125982,0.049281298,0.046783033,0.043879011,0.040682063,0.037299819,0.033831411,0.03036496
0.01160088,0.019031171,0.026018523,0.032410059,0.038075612,0.04291205,0.046846213,0.049836324,0.051871893,0.052972196,0.053183483,0.052575174,0.051235306,0.04926554,0.046776018,0.043880378,0.040691159,0.037315758,0.033853143,0.030391339
0.011583532,0.019003142,0.025981084,0.032364887,0.038024692,0.042857569,0.046790439,0.049781491,0.051820091,0.052925274,0.053142978,0.052542254,0.051210744,0.049249707,0.046768905,0.04388163,0.040700127,0.037331564,0.033874742,0.030417589
0.011566231,0.018975186,0.02594374,0.032319825,0.03797389,0.042803204,0.046734772,0.049726748,0.051768356,0.052878394,0.053102485,0.052509315,0.051186133,0.049233799,0.046761694,0.043882767,0.040708968,0.037347236,0.033896206,0.030443709
0.011548975,0.018947303,0.02590649,0.032274871,0.037923203,0.042748954,0.046679212,0.049672096,0.051716689,0.052831554,0.053062003,0.052476357,0.051161474,0.049217817,0.046754387,0.043883789,0.040717683,0.037362775,0.033917536,0.030469699
0.011531764,0.018919491,0.025869334,0.032230026,0.037872632,0.042694819,0.046623757,0.049617533,0.05166509,0.052784755,0.053021533,0.052443382,0.051136768,0.049201761,0.046746983,0.043884697,0.040726272,0.037378182,0.033938734,0.030495561
0.011514599,0.018891752,0.025832271,0.032185289,0.037822177,0.042640799,0.046568407,0.049563059,0.051613558,0.052737998,0.052981075,0.052410388,0.051112015,0.049185632,0.046739483,0.043885492,0.040734735,0.037393457,0.033959799,0.030521293
0.01149748,0.018864085,0.025795301,0.03214066,0.037771836,0.042586892,0.046513163,0.049508676,0.051562094,0.052691282,0.052940629,0.052377376,0.051087216,0.04916943,0.046731888,0.043886174,0.040743074,0.037408601,0.033980731,0.030546898
0.011480405,0.018836488,0.025758424,0.032096139,0.03772161,0.042533099,0.046458024,0.049454381,0.051510697,0.052644607,0.052900195,0.052344348,0.05106237,0.049153155,0.046724199,0.043886744,0.040751288,0.037423614,0.034001531,0.030572375
0.011463375,0.018808963,0.02572164,0.032051724,0.037671498,0.042479419,0.04640299,0.049400175,0.051459368,0.052597973,0.052859774,0.052311302,0.051037479,0.049136809,0.046716415,0.043887202,0.040759378,0.037438497,0.0340222,0.030597723
0.011446389,0.018781509,0.025684947,0.032007416,0.0376215,0.042425852,0.04634806,0.049346058,0.051408106,0.05255138,0.052819365,0.052278239,0.051012542,0.049120391,0.046708538,0.043887549,0.040767346,0.037453249,0.034042738,0.030622945
