#,target,auid,jd,mag,uncertainty,fainterthan,band,type,observer,airmass,transformed
1714,RU Lup,000-BBW-753,2459754.45139,11.0,,False,Visual,Visual,PLA,,
1715,RU LUP,000-BBW-753,2459755.46389,10.8,,False,Visual,Visual,DCMA,,
1716,RU LUP,000-BBW-753,2459759.45625,10.8,,False,Visual,Visual,DCMA,,
1717,RU LUP,000-BBW-753,2459759.50694,10.9,,True,Visual,Visual,MEMC,,
1718,RU LUP,000-BBW-753,2459761.44306,10.8,,False,Visual,Visual,DCMA,,
1719,RU LUP,000-BBW-753,2459763.47014,10.9,,False,Visual,Visual,DCMA,,
1720,RU Lup,000-BBW-753,2459763.47917,11.0,,False,Visual,Visual,RFP,,
1721,RU LUP,000-BBW-753,2459765.5125,10.5,,False,Visual,Visual,DCMA,,
1722,RU LUP,000-BBW-753,2459765.539109,11.122,0.007,False,Visual,CCD,MDJ,1.011,False
1723,RU LUP,000-BBW-753,2459765.539326,11.121,0.007,False,Visual,CCD,MDJ,1.011,False
1724,RU LUP,000-BBW-753,2459765.539535,11.124,0.007,False,Visual,CCD,MDJ,1.011,False
1725,RU LUP,000-BBW-753,2459765.539742,11.115,0.007,False,Visual,CCD,MDJ,1.011,False
1726,RU LUP,000-BBW-753,2459765.539951,11.118,0.009,False,Visual,CCD,MDJ,1.011,False
1727,RU LUP,000-BBW-753,2459765.540159,11.110,0.009,False,Visual,CCD,MDJ,1.010,False
1728,RU LUP,000-BBW-753,2459765.540367,11.122,0.009,False,Visual,CCD,MDJ,1.010,False
1729,RU LUP,000-BBW-753,2459765.540575,11.098,0.009,False,Visual,CCD,MDJ,1.010,False
1730,RU LUP,000-BBW-753,2459765.540784,11.112,0.007,False,Visual,CCD,MDJ,1.010,False
1731,RU LUP,000-BBW-753,2459765.540992,11.143,0.007,False,Visual,CCD,MDJ,1.010,False
1732,RU LUP,000-BBW-753,2459765.5412,11.141,0.007,False,Visual,CCD,MDJ,1.010,False
1733,RU LUP,000-BBW-753,2459765.541409,11.136,0.008,False,Visual,CCD,MDJ,1.010,False
1734,RU LUP,000-BBW-753,2459765.541617,11.135,0.007,False,Visual,CCD,MDJ,1.010,False
1735,RU LUP,000-BBW-753,2459765.541825,11.156,0.007,False,Visual,CCD,MDJ,1.009,False
1736,RU LUP,000-BBW-753,2459765.542034,11.136,0.007,False,Visual,CCD,MDJ,1.009,False
1737,RU Lup,000-BBW-753,2459767.53125,10.9,,False,Visual,Visual,PLA,,
1738,RU LUP,000-BBW-753,2459768.42847,10.8,,False,Visual,Visual,DCMA,,
1739,RU LUP,000-BBW-753,2459772.10182,10.737,0.004,False,Johnson V,CCD,PEX,1.061,False
1740,RU LUP,000-BBW-753,2459772.10262,10.003,0.004,False,Cousins R,CCD,PEX,1.063,False
1741,RU LUP,000-BBW-753,2459772.10324,9.289,0.007,False,Cousins I,CCD,PEX,1.064,False
1742,RU LUP,000-BBW-753,2459776.15469,11.126,0.002,False,Johnson B,CCD,PEX,1.264,False
1743,RU LUP,000-BBW-753,2459776.15566,10.597,0.001,False,Johnson V,CCD,PEX,1.269,False
1744,RU LUP,000-BBW-753,2459776.15646,10.019,0.002,False,Cousins R,CCD,PEX,1.274,False
1745,RU LUP,000-BBW-753,2459776.15698,9.324,0.004,False,Cousins I,CCD,PEX,1.276,False
1746,RU LUP,000-BBW-753,2459779.42153,10.8,,False,Visual,Visual,DCMA,,
1747,RU LUP,000-BBW-753,2459781.51319,10.6,,False,Visual,Visual,DCMA,,
1748,RU Lup,000-BBW-753,2459784.51736,11.3,,False,Visual,Visual,PLA,,
1749,RU LUP,000-BBW-753,2459785.15890,11.821,0.005,False,Johnson B,CCD,PEX,1.435,False
1750,RU LUP,000-BBW-753,2459785.15991,11.177,0.002,False,Johnson V,CCD,PEX,1.443,False
1751,RU LUP,000-BBW-753,2459785.16072,10.435,0.002,False,Cousins R,CCD,PEX,1.450,False
1752,RU LUP,000-BBW-753,2459785.16135,9.637,0.003,False,Cousins I,CCD,PEX,1.455,False
1753,RU LUP,000-BBW-753,2459785.41944,11.2,,False,Visual,Visual,DCMA,,
1754,RU LUP,000-BBW-753,2459786.06663,11.909,0.002,False,Johnson B,CCD,PEX,1.067,False
1755,RU LUP,000-BBW-753,2459786.06763,11.209,0.001,False,Johnson V,CCD,PEX,1.069,False
1756,RU LUP,000-BBW-753,2459786.06843,10.453,0.002,False,Cousins R,CCD,PEX,1.071,False
1757,RU LUP,000-BBW-753,2459786.06906,9.719,0.003,False,Cousins I,CCD,PEX,1.072,False
1758,RU LUP,000-BBW-753,2459786.42292,11.5,,False,Visual,Visual,DCMA,,
1759,RU Lup,000-BBW-753,2459786.52083,11.4,,False,Visual,Visual,PLA,,
1760,RU LUP,000-BBW-753,2459787.45764,11.0,,False,Visual,Visual,DCMA,,
1761,RU LUP,000-BBW-753,2459787.98676,11.057,0.003,False,Johnson V,CCD,PEX,1.006,False
1762,RU LUP,000-BBW-753,2459787.98756,10.327,0.002,False,Cousins R,CCD,PEX,1.005,False
1763,RU LUP,000-BBW-753,2459787.98821,9.609,0.005,False,Cousins I,CCD,PEX,1.005,False
1764,RU LUP,000-BBW-753,2459789.42708,10.8,,False,Visual,Visual,DCMA,,
1765,RU LUP,000-BBW-753,2459791.41944,10.6,,False,Visual,Visual,DCMA,,
1766,RU Lup,000-BBW-753,2459791.4375,11.1,,False,Visual,Visual,PLA,,
1767,RU LUP,000-BBW-753,2459792.16564,11.115,0.004,False,Johnson B,CCD,PEX,1.661,False
1768,RU LUP,000-BBW-753,2459792.16663,10.619,0.002,False,Johnson V,CCD,PEX,1.673,False
1769,RU LUP,000-BBW-753,2459792.16734,10.080,0.002,False,Cousins R,CCD,PEX,1.682,False
1770,RU LUP,000-BBW-753,2459792.425,10.8,,False,Visual,Visual,DCMA,,
1771,RU LUP,000-BBW-753,2459793.624577,11.0668,0.0251,False,Johnson V,CCD,VJCA,,False
1772,RU LUP,000-BBW-753,2459793.625411,10.6202,0.0124,False,Sloan r,CCD,VJCA,,False
1773,RU LUP,000-BBW-753,2459793.625736,10.1889,0.0158,False,Sloan i,CCD,VJCA,,False
1774,RU LUP,000-BBW-753,2459794.41458,10.6,,False,Visual,Visual,DCMA,,
1775,RU LUP,000-BBW-753,2459794.487205,9.661,0.006,False,Cousins I,CCD,HMB,1.035,False
1776,RU LUP,000-BBW-753,2459794.487425,9.664,0.006,False,Cousins I,CCD,HMB,1.035,False
1777,RU LUP,000-BBW-753,2459794.487697,10.938,0.004,False,Johnson V,CCD,HMB,1.035,False
1778,RU LUP,000-BBW-753,2459794.487963,10.950,0.004,False,Johnson V,CCD,HMB,1.035,False
1779,RU LUP,000-BBW-753,2459794.488322,11.381,0.005,False,Johnson B,CCD,HMB,1.035,False
1780,RU LUP,000-BBW-753,2459794.488715,11.385,0.005,False,Johnson B,CCD,HMB,1.035,False
1781,RU LUP,000-BBW-753,2459794.489074,10.383,0.003,False,Cousins R,CCD,HMB,1.035,False
1782,RU LUP,000-BBW-753,2459794.489352,10.378,0.003,False,Cousins R,CCD,HMB,1.035,False
1783,RU LUP,000-BBW-753,2459794.495177,11.900,0.035,False,Johnson B,CCD,DANF,1.009,False
1784,RU LUP,000-BBW-753,2459794.495457,10.976,0.020,False,Johnson V,CCD,DANF,1.009,False
1785,RU LUP,000-BBW-753,2459794.495728,10.637,0.014,False,Sloan r,CCD,DANF,1.009,False
1786,RU LUP,000-BBW-753,2459794.495978,10.259,0.017,False,Sloan i,CCD,DANF,1.009,False
1787,RU LUP,000-BBW-753,2459794.52500,10.85,0.02,False,Tri-Color Green,DSLR,MMOI,,False
1788,RU LUP,000-BBW-753,2459795.41736,10.8,,False,Visual,Visual,DCMA,,
1789,RU LUP,000-BBW-753,2459795.487737,9.565,0.006,False,Cousins I,CCD,HMB,1.035,False
1790,RU LUP,000-BBW-753,2459795.487957,9.567,0.006,False,Cousins I,CCD,HMB,1.035,False
1791,RU LUP,000-BBW-753,2459795.488218,10.840,0.004,False,Johnson V,CCD,HMB,1.035,False
1792,RU LUP,000-BBW-753,2459795.488495,10.840,0.004,False,Johnson V,CCD,HMB,1.035,False
1793,RU LUP,000-BBW-753,2459795.488854,11.337,0.005,False,Johnson B,CCD,HMB,1.035,False
1794,RU LUP,000-BBW-753,2459795.489248,11.326,0.005,False,Johnson B,CCD,HMB,1.035,False
1795,RU LUP,000-BBW-753,2459795.489618,10.272,0.003,False,Cousins R,CCD,HMB,1.035,False
1796,RU LUP,000-BBW-753,2459795.489884,10.262,0.003,False,Cousins R,CCD,HMB,1.035,False
1797,RU LUP,000-BBW-753,2459795.499564,11.492,0.023,False,Johnson B,CCD,DANF,1.011,False
1798,RU LUP,000-BBW-753,2459795.499864,10.881,0.017,False,Johnson V,CCD,DANF,1.011,False
1799,RU LUP,000-BBW-753,2459795.500124,10.425,0.012,False,Sloan r,CCD,DANF,1.011,False
1800,RU LUP,000-BBW-753,2459795.500404,10.100,0.014,False,Sloan i,CCD,DANF,1.011,False
1801,RU LUP,000-BBW-753,2459796.07867,11.457,0.001,False,Johnson B,CCD,PEX,1.174,False
1802,RU LUP,000-BBW-753,2459796.07970,10.863,0.001,False,Johnson V,CCD,PEX,1.178,False
1803,RU LUP,000-BBW-753,2459796.08050,10.219,0.001,False,Cousins R,CCD,PEX,1.182,False
1804,RU LUP,000-BBW-753,2459796.08113,9.486,0.002,False,Cousins I,CCD,PEX,1.184,False
1805,RU LUP,000-BBW-753,2459796.08200,11.396,0.014,False,Johnson B,CCD,YBA,1.187,False
1806,RU LUP,000-BBW-753,2459796.08271,10.828,0.009,False,Johnson V,CCD,YBA,1.190,False
1807,RU LUP,000-BBW-753,2459796.487795,9.770,0.007,False,Cousins I,CCD,HMB,1.035,False
1808,RU LUP,000-BBW-753,2459796.488015,9.757,0.006,False,Cousins I,CCD,HMB,1.035,False
1809,RU LUP,000-BBW-753,2459796.488275,11.106,0.004,False,Johnson V,CCD,HMB,1.035,False
1810,RU LUP,000-BBW-753,2459796.488553,11.111,0.004,False,Johnson V,CCD,HMB,1.035,False
1811,RU LUP,000-BBW-753,2459796.488924,11.658,0.006,False,Johnson B,CCD,HMB,1.035,False
1812,RU LUP,000-BBW-753,2459796.489317,11.662,0.006,False,Johnson B,CCD,HMB,1.035,False
1813,RU LUP,000-BBW-753,2459796.489676,10.484,0.003,False,Cousins R,CCD,HMB,1.035,False
1814,RU LUP,000-BBW-753,2459796.489954,10.485,0.003,False,Cousins R,CCD,HMB,1.035,False
1815,RU LUP,000-BBW-753,2459796.495240,11.598,0.028,False,Johnson B,CCD,DANF,1.010,False
1816,RU LUP,000-BBW-753,2459796.495520,10.965,0.021,False,Johnson V,CCD,DANF,1.010,False
1817,RU LUP,000-BBW-753,2459796.495720,10.631,0.016,False,Sloan r,CCD,DANF,1.010,False
1818,RU LUP,000-BBW-753,2459796.495930,10.296,0.018,False,Sloan i,CCD,DANF,1.010,False
1819,RU LUP,000-BBW-753,2459796.49931,11.10,,False,Tri-Color Green,DSLR,MMOI,,False
1820,RU LUP,000-BBW-753,2459796.58143,10.938,0.029,False,Visual,CCD,MDJ,474.3,False
1821,RU LUP,000-BBW-753,2459796.58168,10.962,0.008,False,Visual,CCD,MDJ,474.5,False
1822,RU LUP,000-BBW-753,2459796.58192,10.952,0.008,False,Visual,CCD,MDJ,474.8,False
1823,RU LUP,000-BBW-753,2459796.582161,10.927,0.009,False,Visual,CCD,MDJ,475.1,False
1824,RU LUP,000-BBW-753,2459796.582402,10.947,0.008,False,Visual,CCD,MDJ,475.4,False
1825,RU LUP,000-BBW-753,2459796.582642,10.947,0.008,False,Visual,CCD,MDJ,475.6,False
1826,RU LUP,000-BBW-753,2459796.582883,10.955,0.009,False,Visual,CCD,MDJ,475.9,False
1827,RU LUP,000-BBW-753,2459796.583123,10.932,0.009,False,Visual,CCD,MDJ,476.1,False
1828,RU LUP,000-BBW-753,2459796.583364,10.957,0.008,False,Visual,CCD,MDJ,476.4,False
1829,RU LUP,000-BBW-753,2459796.583604,10.929,0.008,False,Visual,CCD,MDJ,476.6,False
1830,RU LUP,000-BBW-753,2459796.583845,10.940,0.008,False,Visual,CCD,MDJ,476.9,False
1831,RU LUP,000-BBW-753,2459796.584086,10.931,0.008,False,Visual,CCD,MDJ,477.1,False
1832,RU LUP,000-BBW-753,2459796.584326,10.921,0.009,False,Visual,CCD,MDJ,477.3,False
1833,RU LUP,000-BBW-753,2459796.584567,10.932,0.009,False,Visual,CCD,MDJ,477.6,False
1834,RU LUP,000-BBW-753,2459796.584807,10.930,0.028,False,Visual,CCD,MDJ,477.8,False
1835,RU LUP,000-BBW-753,2459797.41736,11.0,,False,Visual,Visual,DCMA,,
1836,RU LUP,000-BBW-753,2459797.495337,11.838,0.019,False,Johnson B,CCD,DANF,1.011,False
1837,RU LUP,000-BBW-753,2459797.495707,11.114,0.017,False,Johnson V,CCD,DANF,1.011,False
1838,RU LUP,000-BBW-753,2459797.495977,10.705,0.014,False,Sloan r,CCD,DANF,1.011,False
1839,RU LUP,000-BBW-753,2459797.496257,10.451,0.016,False,Sloan i,CCD,DANF,1.011,False
1840,RU LUP,000-BBW-753,2459797.87228,11.792,0.020,False,Johnson B,CCD,MGW,1.007,False
1841,RU LUP,000-BBW-753,2459797.87262,11.222,0.011,False,Johnson V,CCD,MGW,1.006,False
1842,RU LUP,000-BBW-753,2459797.87295,10.507,0.007,False,Cousins R,CCD,MGW,1.006,False
1843,RU LUP,000-BBW-753,2459797.87331,9.790,0.008,False,Cousins I,CCD,MGW,1.006,False
1844,RU LUP,000-BBW-753,2459798.03694,11.418,0.066,False,Johnson V,CCD,WGEC,1.472,False
1845,RU LUP,000-BBW-753,2459798.482205,9.922,0.008,False,Cousins I,CCD,HMB,1.035,False
1846,RU LUP,000-BBW-753,2459798.482425,9.933,0.008,False,Cousins I,CCD,HMB,1.035,False
1847,RU LUP,000-BBW-753,2459798.482685,11.318,0.005,False,Johnson V,CCD,HMB,1.035,False
1848,RU LUP,000-BBW-753,2459798.482963,11.331,0.005,False,Johnson V,CCD,HMB,1.035,False
1849,RU LUP,000-BBW-753,2459798.483333,11.845,0.007,False,Johnson B,CCD,HMB,1.035,False
1850,RU LUP,000-BBW-753,2459798.483715,11.829,0.007,False,Johnson B,CCD,HMB,1.035,False
1851,RU LUP,000-BBW-753,2459798.484086,10.663,0.004,False,Cousins R,CCD,HMB,1.035,False
1852,RU LUP,000-BBW-753,2459798.484352,10.649,0.004,False,Cousins R,CCD,HMB,1.035,False
1853,RU LUP,000-BBW-753,2459798.847245,11.364,0.012,False,Johnson B,CCD,DANF,1.012,False
1854,RU LUP,000-BBW-753,2459798.847635,10.887,0.011,False,Johnson V,CCD,DANF,1.012,False
1855,RU LUP,000-BBW-753,2459798.847895,10.522,0.010,False,Sloan r,CCD,DANF,1.012,False
1856,RU LUP,000-BBW-753,2459798.848155,10.218,0.012,False,Sloan i,CCD,DANF,1.011,False
1857,RU LUP,000-BBW-753,2459798.87315,11.415,0.021,False,Johnson B,CCD,MGW,1.006,False
1858,RU LUP,000-BBW-753,2459798.87350,10.883,0.010,False,Johnson V,CCD,MGW,1.006,False
1859,RU LUP,000-BBW-753,2459798.87384,10.227,0.008,False,Cousins R,CCD,MGW,1.006,False
1860,RU LUP,000-BBW-753,2459798.87559,9.584,0.009,False,Cousins I,CCD,MGW,1.006,False
1861,RU LUP,000-BBW-753,2459799.482541,9.790,0.008,False,Cousins I,CCD,HMB,1.036,False
1862,RU LUP,000-BBW-753,2459799.482760,9.789,0.008,False,Cousins I,CCD,HMB,1.036,False
1863,RU LUP,000-BBW-753,2459799.483032,11.155,0.005,False,Johnson V,CCD,HMB,1.036,False
1864,RU LUP,000-BBW-753,2459799.483299,11.160,0.005,False,Johnson V,CCD,HMB,1.036,False
1865,RU LUP,000-BBW-753,2459799.483669,11.622,0.006,False,Johnson B,CCD,HMB,1.036,False
1866,RU LUP,000-BBW-753,2459799.484051,11.645,0.006,False,Johnson B,CCD,HMB,1.036,False
1867,RU LUP,000-BBW-753,2459799.484421,10.475,0.004,False,Cousins R,CCD,HMB,1.036,False
1868,RU LUP,000-BBW-753,2459799.484688,10.493,0.004,False,Cousins R,CCD,HMB,1.036,False
1869,RU LUP,000-BBW-753,2459799.498533,11.636,0.026,False,Johnson B,CCD,DANF,1.015,False
1870,RU LUP,000-BBW-753,2459799.498913,11.160,0.022,False,Johnson V,CCD,DANF,1.015,False
1871,RU LUP,000-BBW-753,2459799.499183,10.695,0.018,False,Sloan r,CCD,DANF,1.016,False
1872,RU LUP,000-BBW-753,2459799.499443,10.296,0.019,False,Sloan i,CCD,DANF,1.016,False
1873,RU LUP,000-BBW-753,2459799.99258,11.212,0.028,False,Johnson V,CCD,WGEC,1.239,False
1874,RU LUP,000-BBW-753,2459800.482749,9.780,0.007,False,Cousins I,CCD,HMB,1.036,False
1875,RU LUP,000-BBW-753,2459800.482969,9.780,0.007,False,Cousins I,CCD,HMB,1.036,False
1876,RU LUP,000-BBW-753,2459800.483241,11.150,0.005,False,Johnson V,CCD,HMB,1.036,False
1877,RU LUP,000-BBW-753,2459800.483507,11.142,0.004,False,Johnson V,CCD,HMB,1.037,False
1878,RU LUP,000-BBW-753,2459800.483877,11.588,0.006,False,Johnson B,CCD,HMB,1.037,False
1879,RU LUP,000-BBW-753,2459800.484259,11.585,0.006,False,Johnson B,CCD,HMB,1.037,False
1880,RU LUP,000-BBW-753,2459800.484630,10.504,0.004,False,Cousins R,CCD,HMB,1.037,False
1881,RU LUP,000-BBW-753,2459800.484907,10.501,0.004,False,Cousins R,CCD,HMB,1.037,False
1882,RU LUP,000-BBW-753,2459800.86207,11.352,0.024,False,Johnson B,CCD,MGW,1.007,False
1883,RU LUP,000-BBW-753,2459800.86241,10.874,0.011,False,Johnson V,CCD,MGW,1.007,False
1884,RU LUP,000-BBW-753,2459800.86274,10.247,0.007,False,Cousins R,CCD,MGW,1.007,False
1885,RU LUP,000-BBW-753,2459800.86309,9.585,0.009,False,Cousins I,CCD,MGW,1.007,False
1886,RU LUP,000-BBW-753,2459801.459647,11.471,0.017,False,Johnson B,CCD,DANF,1.011,False
1887,RU LUP,000-BBW-753,2459801.459997,10.964,0.015,False,Johnson V,CCD,DANF,1.010,False
1888,RU LUP,000-BBW-753,2459801.460277,10.512,0.013,False,Sloan r,CCD,DANF,1.010,False
1889,RU LUP,000-BBW-753,2459801.460537,10.251,0.015,False,Sloan i,CCD,DANF,1.010,False
1890,RU LUP,000-BBW-753,2459801.483027,9.623,0.006,False,Cousins I,CCD,HMB,1.037,False
1891,RU LUP,000-BBW-753,2459801.483235,9.638,0.007,False,Cousins I,CCD,HMB,1.037,False
1892,RU LUP,000-BBW-753,2459801.483507,10.904,0.004,False,Johnson V,CCD,HMB,1.038,False
1893,RU LUP,000-BBW-753,2459801.483785,10.902,0.004,False,Johnson V,CCD,HMB,1.038,False
1894,RU LUP,000-BBW-753,2459801.484144,11.294,0.005,False,Johnson B,CCD,HMB,1.038,False
1895,RU LUP,000-BBW-753,2459801.484525,11.282,0.005,False,Johnson B,CCD,HMB,1.038,False
1896,RU LUP,000-BBW-753,2459801.484896,10.316,0.003,False,Cousins R,CCD,HMB,1.038,False
1897,RU LUP,000-BBW-753,2459801.485162,10.317,0.003,False,Cousins R,CCD,HMB,1.038,False
1898,RU LUP,000-BBW-753,2459801.912007,11.075,0.013,False,Johnson B,CCD,DANF,1.044,False
1899,RU LUP,000-BBW-753,2459801.912387,10.697,0.016,False,Johnson V,CCD,DANF,1.045,False
1900,RU LUP,000-BBW-753,2459801.912658,10.366,0.016,False,Sloan r,CCD,DANF,1.045,False
1901,RU LUP,000-BBW-753,2459801.912918,10.072,0.022,False,Sloan i,CCD,DANF,1.046,False
1902,RU LUP,000-BBW-753,2459801.99229,10.788,0.003,False,Johnson V,CCD,PEX,1.022,False
1903,RU LUP,000-BBW-753,2459801.99310,9.952,0.004,False,Cousins R,CCD,PEX,1.023,False
1904,RU LUP,000-BBW-753,2459801.99374,9.197,0.006,False,Cousins I,CCD,PEX,1.024,False
1905,RU LUP,000-BBW-753,2459801.99456,10.612,0.030,False,Johnson B,CCD,YBA,1.025,False
1906,RU LUP,000-BBW-753,2459801.99522,10.610,0.040,False,Johnson V,CCD,YBA,1.026,False
1907,RU LUP,000-BBW-753,2459802.467492,10.2972,0.0077,False,Sloan i,CCD,VJCA,,False
1908,RU LUP,000-BBW-753,2459802.468222,11.1439,0.0068,False,Johnson V,CCD,VJCA,,False
1909,RU LUP,000-BBW-753,2459802.468947,10.6639,0.0064,False,Sloan r,CCD,VJCA,,False
1910,RU LUP,000-BBW-753,2459802.479508,9.837,0.007,False,Cousins I,CCD,HMB,1.037,False
1911,RU LUP,000-BBW-753,2459802.479728,9.822,0.007,False,Cousins I,CCD,HMB,1.037,False
1912,RU LUP,000-BBW-753,2459802.480012,11.196,0.005,False,Johnson V,CCD,HMB,1.037,False
1913,RU LUP,000-BBW-753,2459802.480278,11.213,0.005,False,Johnson V,CCD,HMB,1.037,False
1914,RU LUP,000-BBW-753,2459802.480637,11.687,0.006,False,Johnson B,CCD,HMB,1.038,False
1915,RU LUP,000-BBW-753,2459802.481030,11.675,0.006,False,Johnson B,CCD,HMB,1.038,False
1916,RU LUP,000-BBW-753,2459802.481377,10.546,0.004,False,Cousins R,CCD,HMB,1.038,False
1917,RU LUP,000-BBW-753,2459802.481655,10.541,0.004,False,Cousins R,CCD,HMB,1.038,False
1918,RU LUP,000-BBW-753,2459802.51667,11.09,,False,Tri-Color Green,DSLR,MMOI,,False
1919,RU LUP,000-BBW-753,2459802.534838,11.851,0.019,False,Visual,CCD,MDJ,18.67,False
1920,RU LUP,000-BBW-753,2459802.535203,11.886,0.018,False,Visual,CCD,MDJ,19.05,False
1921,RU LUP,000-BBW-753,2459803.460727,11.220,0.022,False,Johnson V,CCD,DANF,1.009,False
1922,RU LUP,000-BBW-753,2459803.460997,10.688,0.021,False,Sloan r,CCD,DANF,1.009,False
1923,RU LUP,000-BBW-753,2459803.461257,10.580,0.025,False,Sloan i,CCD,DANF,1.009,False
1924,RU LUP,000-BBW-753,2459803.474928,10.1764,0.0144,False,Sloan i,CCD,VJCA,,False
1925,RU LUP,000-BBW-753,2459803.475658,11.0155,0.0123,False,Johnson V,CCD,VJCA,,False
1926,RU LUP,000-BBW-753,2459803.47636,10.5803,0.0134,False,Sloan r,CCD,VJCA,,False
1927,RU LUP,000-BBW-753,2459803.480272,9.738,0.007,False,Cousins I,CCD,HMB,1.039,False
1928,RU LUP,000-BBW-753,2459803.480492,9.734,0.007,False,Cousins I,CCD,HMB,1.039,False
1929,RU LUP,000-BBW-753,2459803.480764,11.081,0.004,False,Johnson V,CCD,HMB,1.039,False
1930,RU LUP,000-BBW-753,2459803.481030,11.078,0.004,False,Johnson V,CCD,HMB,1.039,False
1931,RU LUP,000-BBW-753,2459803.481389,11.546,0.006,False,Johnson B,CCD,HMB,1.039,False
1932,RU LUP,000-BBW-753,2459803.481782,11.542,0.006,False,Johnson B,CCD,HMB,1.039,False
1933,RU LUP,000-BBW-753,2459803.482153,10.441,0.004,False,Cousins R,CCD,HMB,1.040,False
1934,RU LUP,000-BBW-753,2459803.482419,10.439,0.004,False,Cousins R,CCD,HMB,1.040,False
1935,RU LUP,000-BBW-753,2459803.49792,10.91,,False,Tri-Color Green,DSLR,MMOI,,False
1936,RU LUP,000-BBW-753,2459804.474875,10.388,0.0074,False,Sloan i,CCD,VJCA,,False
1937,RU LUP,000-BBW-753,2459804.475597,11.2945,0.0067,False,Johnson V,CCD,VJCA,,False
1938,RU LUP,000-BBW-753,2459804.476298,10.7814,0.0057,False,Sloan r,CCD,VJCA,,False
1939,RU LUP,000-BBW-753,2459804.480469,9.953,0.007,False,Cousins I,CCD,HMB,1.040,False
1940,RU LUP,000-BBW-753,2459804.480689,9.940,0.007,False,Cousins I,CCD,HMB,1.040,False
1941,RU LUP,000-BBW-753,2459804.480961,11.367,0.005,False,Johnson V,CCD,HMB,1.040,False
1942,RU LUP,000-BBW-753,2459804.481227,11.355,0.005,False,Johnson V,CCD,HMB,1.041,False
1943,RU LUP,000-BBW-753,2459804.481586,11.880,0.006,False,Johnson B,CCD,HMB,1.041,False
1944,RU LUP,000-BBW-753,2459804.481979,11.874,0.006,False,Johnson B,CCD,HMB,1.041,False
1945,RU LUP,000-BBW-753,2459804.482338,10.672,0.004,False,Cousins R,CCD,HMB,1.041,False
1946,RU LUP,000-BBW-753,2459804.482616,10.674,0.004,False,Cousins R,CCD,HMB,1.041,False
1947,RU LUP,000-BBW-753,2459804.485260,11.918,0.021,False,Johnson B,CCD,DANF,1.015,False
1948,RU LUP,000-BBW-753,2459804.485670,11.273,0.018,False,Johnson V,CCD,DANF,1.016,False
1949,RU LUP,000-BBW-753,2459804.485970,10.822,0.015,False,Sloan r,CCD,DANF,1.016,False
1950,RU LUP,000-BBW-753,2459804.486320,10.479,0.017,False,Sloan i,CCD,DANF,1.016,False
1951,RU LUP,000-BBW-753,2459804.48681,11.23,0.04,False,Tri-Color Green,DSLR,MMOI,,False
1952,RU Lup,000-BBW-753,2459805.46181,11.1,,False,Visual,Visual,PLA,,
1953,RU LUP,000-BBW-753,2459805.470999,11.760,0.018,False,Johnson B,CCD,DANF,1.010,False
1954,RU LUP,000-BBW-753,2459805.471379,11.066,0.017,False,Johnson V,CCD,DANF,1.010,False
1955,RU LUP,000-BBW-753,2459805.471659,10.643,0.014,False,Sloan r,CCD,DANF,1.010,False
1956,RU LUP,000-BBW-753,2459805.471919,10.307,0.015,False,Sloan i,CCD,DANF,1.010,False
1957,RU LUP,000-BBW-753,2459805.480376,9.793,0.007,False,Cousins I,CCD,HMB,1.042,False
1958,RU LUP,000-BBW-753,2459805.480517,10.1788,0.0071,False,Sloan i,CCD,VJCA,,False
1959,RU LUP,000-BBW-753,2459805.48056,11.00,0.01,False,Tri-Color Green,DSLR,MMOI,,False
1960,RU LUP,000-BBW-753,2459805.480596,9.798,0.007,False,Cousins I,CCD,HMB,1.042,False
1961,RU LUP,000-BBW-753,2459805.480880,11.114,0.004,False,Johnson V,CCD,HMB,1.042,False
1962,RU LUP,000-BBW-753,2459805.481146,11.130,0.004,False,Johnson V,CCD,HMB,1.042,False
1963,RU LUP,000-BBW-753,2459805.481282,11.0242,0.0066,False,Johnson V,CCD,VJCA,,False
1964,RU LUP,000-BBW-753,2459805.481516,11.606,0.006,False,Johnson B,CCD,HMB,1.042,False
1965,RU LUP,000-BBW-753,2459805.481898,11.616,0.006,False,Johnson B,CCD,HMB,1.043,False
1966,RU LUP,000-BBW-753,2459805.481984,10.5619,0.0057,False,Sloan r,CCD,VJCA,,False
1967,RU LUP,000-BBW-753,2459805.482257,10.486,0.004,False,Cousins R,CCD,HMB,1.043,False
1968,RU LUP,000-BBW-753,2459805.482535,10.490,0.004,False,Cousins R,CCD,HMB,1.043,False
1969,RU LUP,000-BBW-753,2459806.480608,9.940,0.007,False,Cousins I,CCD,HMB,1.044,False
1970,RU LUP,000-BBW-753,2459806.480828,9.925,0.007,False,Cousins I,CCD,HMB,1.044,False
1971,RU LUP,000-BBW-753,2459806.481100,11.394,0.005,False,Johnson V,CCD,HMB,1.044,False
1972,RU LUP,000-BBW-753,2459806.481377,11.397,0.005,False,Johnson V,CCD,HMB,1.044,False
1973,RU LUP,000-BBW-753,2459806.481444,11.2937,0.0189,False,Johnson V,CCD,VJCA,,False
1974,RU LUP,000-BBW-753,2459806.481748,12.005,0.007,False,Johnson B,CCD,HMB,1.045,False
1975,RU LUP,000-BBW-753,2459806.482130,11.991,0.007,False,Johnson B,CCD,HMB,1.045,False
