Host CoM,Host HalfM* radius,Host ID,Host KappaCorot,Host M*,Host M* Iron,Host M* Metal,Host Mgas,Host Mhyd,Host Mtot,Host R200,Host i,Host vel,Sat CoM,Sat HalfM* radius,Sat ID,Sat M*,Sat M* Iron,Sat M* Metal,Sat Mgas,Sat Mhyd,Sat Mtot,Sat i,Sat vel,Volume
"[297.7712097167969, 392.90716552734375, 257.576904296875]",0.6905953288078308,12,0.2314184457063675,5210273.5,0.0001444075460312888,0.001700422610156238,9154191.0,41.849693298339844,4059625728.0,32.45117400285072,11,"[147.155029296875, 115.2015151977539, 99.77594757080078, -64.04922485351562, 22.442272186279297, 13.257599830627441]","[[297.7877197265625, 392.9066162109375, 257.5617370605469], [297.774658203125, 392.9234619140625, 257.5941162109375], [297.7562255859375, 392.8528747558594, 257.5647888183594], [297.7723693847656, 392.8974609375, 257.5865478515625], [297.7572021484375, 392.91680908203125, 257.5713806152344], [297.7569885253906, 392.8671569824219, 257.58282470703125], [297.7651672363281, 392.86016845703125, 257.561279296875], [297.80224609375, 392.8820495605469, 257.5918884277344]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[14843, 14844, 14845, 14846, 14847, 14848, 14849, 14850]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[37514944.0, 18454940.0, 10588899.0, 7260958.5, 6655878.5, 20572714.0, 30859068.0, 25413352.0]","[14842, 14843, 14844, 14845, 14846, 14847, 14848, 14849]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[300.53509521484375, 381.12738037109375, 257.0872802734375]",1.6136585474014282,13,0.24121052026748657,2032794.625,6.998280878178775e-05,0.0019210207974538207,69987840.0,31891198.0,3064745216.0,31.612845138824348,12,"[243.19285583496094, 108.63829040527344, 96.31770324707031, 70.61187744140625, -12.230315208435059, -45.57345962524414]","[[300.52886962890625, 381.1365661621094, 257.07861328125], [300.5543518066406, 381.1213684082031, 257.09564208984375], [300.5863037109375, 381.1528015136719, 257.07806396484375]]","[0.0, 0.0, 0.0]","[14851, 14852, 14853]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[14219380.0, 8168578.0, 11496520.0]","[14850, 14851, 14852]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[304.3060607910156, 384.3384094238281, 254.5873565673828]",1.3345683813095093,14,0.5109341144561768,1580888.125,2.7597172447713092e-05,0.0007719670538790524,29722492.0,365.5948181152344,3828482048.0,31.260746688509624,13,"[51.04489517211914, 77.09815979003906, 46.323238372802734, 36.32759475708008, 28.272907257080078, 28.546783447265625]","[[304.3095703125, 384.34197998046875, 254.58338928222656], [304.33526611328125, 384.3241882324219, 254.57554626464844], [304.3006286621094, 384.33538818359375, 254.6221160888672], [304.3370056152344, 384.3580322265625, 254.55685424804688], [304.338134765625, 384.3460998535156, 254.59100341796875]]","[0.0, 0.0, 0.0, 0.0, 0.0]","[14854, 14855, 14856, 14857, 14858]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[44775908.0, 19967636.0, 15126998.0, 13009219.0, 7563498.5]","[14853, 14854, 14855, 14856, 14857]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[303.3543395996094, 392.1917419433594, 254.51910400390625]",0.0,15,0.0,0.0,0.0,0.0,78338416.0,28058778.0,3733020672.0,30.88954954750048,14,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[303.32958984375, 392.18475341796875, 254.54812622070312], [303.3742370605469, 392.1999206542969, 254.5251922607422], [303.35406494140625, 392.2272033691406, 254.48388671875], [303.3656311035156, 392.2252502441406, 254.5294952392578], [303.36590576171875, 392.1520080566406, 254.55743408203125]]","[0.0, 0.0, 0.0, 0.0, 0.0]","[14859, 14860, 14861, 14862, 14863]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[16942238.0, 7563498.5, 8471118.0, 6353338.5, 44775908.0]","[14858, 14859, 14860, 14861, 14862]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[303.1767272949219, 389.7153625488281, 259.4486999511719]",1.2147637605667114,16,0.0,130736.875,0.0,6.538628527508195e-10,9717805.0,200.94081115722656,1915849856.0,24.70678927765171,15,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[303.190185546875, 389.71441650390625, 259.47900390625], [303.17535400390625, 389.7160339355469, 259.4464111328125], [303.20574951171875, 389.7015380859375, 259.482666015625], [303.19866943359375, 389.6813659667969, 259.4705810546875], [303.2004089355469, 389.66790771484375, 259.5154724121094], [303.2063903808594, 389.71014404296875, 259.4906311035156], [303.1954650878906, 389.6919250488281, 259.4837341308594]]","[0.0, 0.7389760613441467, 0.0, 0.0, 0.0, 0.0, 0.5095592141151428]","[14864, 14865, 14866, 14867, 14868, 14869, 14870]","[0.0, 261474.125, 0.0, 0.0, 0.0, 0.0, 130829.1875]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 936006.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.504220962524414]","[44775908.0, 27490068.0, 12101598.0, 9983818.0, 6958418.0, 217223664.0, 1359773696.0]","[14863, 14864, 14865, 14866, 14867, 14868, 14869]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [23.88583755493164, 0.32445621490478516, 0.7481025457382202, 2.7838659286499023, -4.227180480957031, -0.4926728308200836], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[307.0426940917969, 391.6601257324219, 261.4696960449219]",1.1383774280548096,17,0.15975016355514526,4112777.5,4.6483433834509924e-05,0.001194446231238544,22585584.0,843.1563110351562,3531623168.0,31.60009585237171,16,"[127.57740020751953, 123.0817642211914, 60.853824615478516, 12.181432723999023, 26.153696060180664, -29.850820541381836]","[[307.0361022949219, 391.6572265625, 261.478515625], [307.0186767578125, 391.66302490234375, 261.4587097167969], [307.00994873046875, 391.680908203125, 261.4643859863281]]","[0.0, 0.0, 0.0]","[14871, 14872, 14873]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[17244778.0, 9983818.0, 8471118.0]","[14870, 14871, 14872]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[308.9508361816406, 391.3128967285156, 263.423583984375]",1.2308484315872192,18,0.15641017258167267,12760092.0,0.0001693010563030839,0.0029350644908845425,10148550.0,6574105.0,1293229440.0,30.44993500189521,17,"[213.08599853515625, 182.97482299804688, 213.20204162597656, 47.772830963134766, -37.183502197265625, -28.892730712890625]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.0543212890625, 389.37396240234375, 259.8883361816406]",0.7770724296569824,19,0.27762410044670105,1196701.0,2.507250610506162e-05,0.0007258006371557713,14414249.0,960.24755859375,3399217152.0,30.630583385648354,18,"[224.4335174560547, 59.20154571533203, 120.86038208007812, 1.4206163883209229, 68.94474029541016, 4.265010833740234]","[[303.0511779785156, 389.36468505859375, 259.9105529785156], [303.05218505859375, 389.38287353515625, 259.8562316894531]]","[0.0, 0.0]","[14874, 14875]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[25110812.0, 21177794.0]","[14873, 14874]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[309.1141357421875, 386.86993408203125, 255.30062866210938]",0.9639121890068054,20,0.20269900560379028,3548259.75,0.0001521764788776636,0.003751042764633894,6985137.0,2443.85986328125,2304995840.0,29.39207742803857,19,"[136.93240356445312, 51.206382751464844, 92.4476547241211, 25.75525665283203, 10.901752471923828, 20.745702743530273]","[[309.1205749511719, 386.8362121582031, 255.37210083007812]]",[0.0],[14876],[0.0],[0.0],[0.0],[0.0],[0.0],[59600360.0],[14875],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[304.0805358886719, 386.1827697753906, 254.57839965820312]",0.9635816812515259,21,0.1446775197982788,917063.0,4.1485586734779645e-06,0.000143649143865332,47041480.0,19230494.0,3320532736.0,30.080753455508404,20,"[48.656341552734375, 35.597984313964844, 99.59456634521484, -23.45752716064453, -8.625791549682617, 16.698270797729492]","[[304.0934753417969, 386.17816162109375, 254.55238342285156], [304.07696533203125, 386.1781005859375, 254.61399841308594]]","[0.0, 0.0]","[14877, 14878]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[8471118.0, 6353338.5]","[14876, 14877]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[301.8302001953125, 383.37542724609375, 252.823486328125]",0.5742008686065674,22,0.5257720351219177,262264.71875,0.0,0.0,27163290.0,7565851.0,1781552000.0,25.570391842562135,21,"[0.03432014212012291, 40.9505500793457, 0.05236594378948212, 1.1855077743530273, 0.04239347577095032, 1.4643819332122803]","[[301.8393859863281, 383.3671569824219, 252.83279418945312], [301.8526916503906, 383.3740539550781, 252.8545379638672], [301.8321533203125, 383.3742980957031, 252.82431030273438], [301.8528137207031, 383.35052490234375, 252.80381774902344], [301.8030700683594, 383.3996887207031, 252.81309509277344], [301.8641357421875, 383.4107971191406, 252.8454132080078], [301.8316345214844, 383.34954833984375, 252.8296356201172], [301.8304443359375, 383.4117126464844, 252.82568359375], [301.8081359863281, 383.4136657714844, 252.79193115234375]]","[0.0, 0.0, 0.3430120646953583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[14879, 14880, 14881, 14882, 14883, 14884, 14885, 14886, 14887]","[0.0, 0.0, 132661.609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 3.0070519642322324e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.00035172514617443085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1634652.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1179457.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[69886712.0, 37817484.0, 25365426.0, 14521917.0, 10588899.0, 11193980.0, 7866038.5, 7260958.5, 6050799.0]","[14878, 14879, 14880, 14881, 14882, 14883, 14884, 14885, 14886]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[307.91748046875, 388.5256652832031, 264.6179504394531]",0.9418952465057373,23,0.10432630777359009,1780463.25,0.0001539987133583054,0.002312567550688982,22320726.0,4264818.0,2648634880.0,29.485005739908583,22,"[24.995471954345703, 76.00518035888672, 65.70567321777344, 23.820589065551758, -21.71942138671875, -27.5653076171875]","[[307.9262390136719, 388.51824951171875, 264.6361389160156]]",[0.0],[14888],[0.0],[0.0],[0.0],[0.0],[0.0],[17849858.0],[14887],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[309.06341552734375, 388.11865234375, 260.41796875]",1.2687020301818848,24,0.0,130973.1796875,0.0,0.0,48727900.0,18201434.0,2877304320.0,28.89435345093252,23,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[309.0538330078125, 388.0998840332031, 260.41168212890625], [309.03955078125, 388.116943359375, 260.4534912109375], [309.0143737792969, 388.1043701171875, 260.4169921875], [309.0686950683594, 388.11083984375, 260.403076171875], [309.05364990234375, 388.12860107421875, 260.44793701171875], [309.0677795410156, 388.1353454589844, 260.4451599121094], [309.05328369140625, 388.09857177734375, 260.4118347167969], [309.027099609375, 388.0898742675781, 260.4102783203125]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[14889, 14890, 14891, 14892, 14893, 14894, 14895, 14896]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[30859068.0, 24808274.0, 16942238.0, 9076198.0, 9076198.0, 6958418.0, 71096872.0, 85618800.0]","[14888, 14889, 14890, 14891, 14892, 14893, 14894, 14895]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[304.45037841796875, 389.1399841308594, 261.8619079589844]",0.39536020159721375,25,0.26332542300224304,926464.3125,4.280134089640342e-05,0.0013389423256739974,14676079.0,242.41258239746094,2930271744.0,29.393921868282376,24,"[20.996259689331055, 101.75407409667969, 54.123779296875, 13.833885192871094, -2.224811553955078, 26.54228401184082]","[[304.44976806640625, 389.1395263671875, 261.8618469238281], [304.4532470703125, 389.13623046875, 261.87237548828125], [304.4356689453125, 389.14892578125, 261.8448486328125], [304.46392822265625, 389.13726806640625, 261.8360900878906], [304.47296142578125, 389.14288330078125, 261.8416748046875]]","[0.0, 0.0, 0.0, 0.0, 0.0]","[14897, 14898, 14899, 14900, 14901]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[54457184.0, 33581924.0, 21177794.0, 10286359.0, 10286359.0]","[14896, 14897, 14898, 14899, 14900]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[303.5158996582031, 392.0429382324219, 254.62213134765625]",0.0,26,0.0,0.0,0.0,0.0,15162272.0,273.6103210449219,2553774592.0,28.393654454911815,25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[303.5523986816406, 392.0119934082031, 254.6055908203125], [303.5555725097656, 392.0053405761719, 254.5975341796875], [303.5096740722656, 392.0451965332031, 254.61619567871094], [303.50750732421875, 392.04425048828125, 254.6370086669922], [303.51837158203125, 392.0391845703125, 254.6126708984375], [303.5363464355469, 392.0416259765625, 254.6365966796875]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[14902, 14903, 14904, 14905, 14906, 14907]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[13614300.0, 10891439.0, 9076198.0, 9378737.0, 8471118.0, 168514752.0]","[14901, 14902, 14903, 14904, 14905, 14906]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[305.3781433105469, 384.39520263671875, 255.78460693359375]",0.12917818129062653,27,0.2172936052083969,261720.765625,0.0,0.0,15252477.0,226.8897247314453,2491803136.0,26.967667141578485,26,"[9.063730239868164, 0.2669399082660675, 0.3905768394470215, -1.5554649829864502, -1.8815109729766846, 0.32289403676986694]","[[305.372802734375, 384.4273681640625, 255.78895568847656], [305.37554931640625, 384.4244689941406, 255.7981719970703]]","[0.0, 0.0]","[14908, 14909]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[10891439.0, 12101598.0]","[14907, 14908]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[304.0841369628906, 390.0441589355469, 252.5262908935547]",0.09789608418941498,28,0.0,130584.078125,0.0,0.0,27166582.0,12098418.0,2320852224.0,26.10029162105251,27,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[304.0845642089844, 390.006103515625, 252.5371551513672], [304.05059814453125, 390.0480041503906, 252.5192413330078], [304.10491943359375, 390.04656982421875, 252.5243377685547], [304.09588623046875, 389.9913330078125, 252.52926635742188], [304.07464599609375, 390.0169372558594, 252.52932739257812], [304.0934753417969, 390.0510559082031, 252.52914428710938], [304.0513000488281, 390.0423889160156, 252.5409393310547], [304.0590515136719, 390.0465393066406, 252.5399169921875]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[14910, 14911, 14912, 14913, 14914, 14915, 14916, 14917]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[13311759.0, 11193980.0, 10588899.0, 9378737.0, 6958418.0, 6655878.5, 7563498.5, 60810524.0]","[14909, 14910, 14911, 14912, 14913, 14914, 14915, 14916]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[307.1239013671875, 392.2113342285156, 262.5727233886719]",0.0,29,0.0,0.0,0.0,0.0,3675702.25,80.3473129272461,1906349056.0,24.071711848292217,28,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[307.1230163574219, 392.2180480957031, 262.55224609375], [307.1217346191406, 392.2027282714844, 262.55096435546875], [307.142333984375, 392.1870422363281, 262.5659484863281], [307.130859375, 392.2151794433594, 262.5458068847656], [307.12255859375, 392.2110290527344, 262.57843017578125], [307.09283447265625, 392.2269287109375, 262.57489013671875], [307.1430358886719, 392.21575927734375, 262.58038330078125], [307.11077880859375, 392.2233581542969, 262.59661865234375], [307.1318359375, 392.2147521972656, 262.54364013671875]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[14918, 14919, 14920, 14921, 14922, 14923, 14924, 14925, 14926]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[64743536.0, 30556528.0, 31161606.0, 18454940.0, 18757480.0, 13311759.0, 10588899.0, 8773658.0, 6050799.0]","[14917, 14918, 14919, 14920, 14921, 14922, 14923, 14924, 14925]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[310.6291198730469, 387.6293029785156, 261.2131042480469]",0.0,30,0.0,0.0,0.0,0.0,36067828.0,23132456.0,1914840576.0,26.376928718306058,29,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.15411376953125, 392.1900939941406, 261.0518493652344]",0.0,31,0.0,0.0,0.0,0.0,13783882.0,264.0596618652344,2142454784.0,25.14941181435709,30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[306.1339111328125, 392.2071838378906, 261.05242919921875], [306.1600341796875, 392.1788024902344, 261.0526123046875], [306.1449890136719, 392.1797790527344, 261.0812072753906], [306.1815185546875, 392.19140625, 261.0422668457031], [306.1416320800781, 392.189208984375, 261.0484924316406], [306.1861572265625, 392.1748352050781, 261.05419921875], [306.1646423339844, 392.16143798828125, 261.0734558105469], [306.165771484375, 392.1803283691406, 261.0474853515625], [306.14080810546875, 392.18438720703125, 261.0230407714844], [306.17974853515625, 392.1900939941406, 261.07208251953125]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[14927, 14928, 14929, 14930, 14931, 14932, 14933, 14934, 14935, 14936]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[25413352.0, 10286359.0, 9983818.0, 8471118.0, 8168578.0, 6655878.5, 34792088.0, 34792088.0, 37212404.0, 49616548.0]","[14926, 14927, 14928, 14929, 14930, 14931, 14932, 14933, 14934, 14935]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[304.238525390625, 381.0338439941406, 257.76104736328125]",1.33302903175354,32,0.4681456685066223,657413.0,1.3782503629045095e-05,0.0001436687889508903,11831367.0,197.9896697998047,2322381056.0,26.185784119770382,31,"[28.608633041381836, 83.74957275390625, 190.05841064453125, 1.633657455444336, -3.339670181274414, 115.57869720458984]","[[304.24847412109375, 381.0123596191406, 257.78070068359375], [304.22265625, 381.0680236816406, 257.7565002441406]]","[0.0, 0.0]","[14937, 14938]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[18757480.0, 17244778.0]","[14936, 14937]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[308.8439636230469, 388.3273010253906, 261.7677001953125]",1.0938241481781006,33,0.544978678226471,392391.125,0.0,0.0,6923262.0,81.42448425292969,2263961088.0,27.222004586887344,32,"[2.4279377460479736, 7.036137580871582, 52.443172454833984, -1.9552583694458008, 6.69875431060791, -19.013713836669922]",[],[],[],[],[],[],[],[],[],[],[],05
