Z_Ji_0,Z_Ji_1,Z_Ji_5,Z_Ji_6
,,,
,,,
,,,
,,,
,,,
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.000359899228546,0.00310989135551,0.00654799246617,0.00205141780646
0.000360042377911,0.00311116203598,0.00655163570881,0.00205268441408
0.000360185445656,0.00311243202036,0.0065552779033,0.00205395077346
0.000360328431755,0.00311370130841,0.00655891904824,0.00205521688406
0.000360471336182,0.00311496989989,0.00656255914219,0.00205648274531
0.000360614158914,0.00311623779454,0.00656619818374,0.00205774835665
0.000360756899926,0.00311750499213,0.00656983617147,0.00205901371752
0.000360899559191,0.00311877149241,0.00657347310397,0.00206027882735
0.000361042136687,0.00312003729513,0.00657710897984,0.0020615436856
0.000361184632388,0.00312130240006,0.00658074379765,0.0020628082917
0.00036132704627,0.00312256680695,0.00658437755601,0.00206407264509
0.000361469378308,0.00312383051556,0.00658801025351,0.00206533674521
0.000361611628479,0.00312509352566,0.00659164188875,0.00206660059152
0.000361753796757,0.003126355837,0.00659527246032,0.00206786418345
0.00036189588312,0.00312761744934,0.00659890196684,0.00206912752045
0.000362037887543,0.00312887836246,0.0066025304069,0.00207039060197
0.000362179810001,0.0031301385761,0.00660615777911,0.00207165342745
0.000362321650472,0.00313139809005,0.00660978408208,0.00207291599633
0.000362463408932,0.00313265690405,0.00661340931442,0.00207417830808
0.000362605085357,0.00313391501789,0.00661703347475,0.00207544036213
0.000362746679723,0.00313517243132,0.00662065656168,0.00207670215793
0.000362888192007,0.00313642914412,0.00662427857382,0.00207796369494
0.000363029622187,0.00313768515604,0.0066278995098,0.00207922497261
0.000363170970238,0.00313894046688,0.00663151936825,0.00208048599038
0.000363312236137,0.00314019507638,0.00663513814778,0.00208174674771
0.000363453419862,0.00314144898433,0.00663875584702,0.00208300724405
0.00036359452139,0.0031427021905,0.0066423724646,0.00208426747886
0.000363735540697,0.00314395469466,0.00664598799915,0.00208552745159
0.000363876477762,0.00314520649659,0.00664960244931,0.00208678716169
0.000364017332561,0.00314645759605,0.00665321581371,0.00208804660862
0.000364158105072,0.00314770799284,0.00665682809098,0.00208930579184
0.000364298795272,0.00314895768671,0.00666043927977,0.0020905647108
0.00036443940314,0.00315020667745,0.00666404937872,0.00209182336496
0.000364579928652,0.00315145496484,0.00666765838648,0.00209308175378
0.000364720371787,0.00315270254866,0.00667126630168,0.00209433987672
0.000364860732523,0.00315394942869,0.00667487312299,0.00209559773323
0.000365001010838,0.0031551956047,0.00667847884904,0.00209685532279
0.000365141206709,0.00315644107648,0.00668208347849,0.00209811264484
0.000365281320116,0.00315768584382,0.00668568701001,0.00209936969885
0.000365421351036,0.00315892990649,0.00668928944224,0.00210062648429
0.000365561299448,0.00316017326428,0.00669289077384,0.00210188300061
0.00036570116533,0.00316141591698,0.00669649100348,0.00210313924729
0.000365840948661,0.00316265786436,0.00670009012982,0.00210439522378
0.00036598064942,0.00316389910623,0.00670368815153,0.00210565092955
0.000366120267585,0.00316513964236,0.00670728506727,0.00210690636407
0.000366259803135,0.00316637947254,0.00671088087572,0.0021081615268
0.00036639925605,0.00316761859656,0.00671447557554,0.00210941641721
0.000366538626308,0.00316885701422,0.00671806916542,0.00211067103477
0.000366677913889,0.0031700947253,0.00672166164403,0.00211192537895
0.000366817118772,0.0031713317296,0.00672525301005,0.00211317944921
0.000366956240935,0.0031725680269,0.00672884326216,0.00211443324503
0.00036709528036,0.00317380361701,0.00673243239905,0.00211568676588
0.000367234237024,0.00317503849971,0.00673602041939,0.00211694001123
0.000367373110909,0.0031762726748,0.00673960732188,0.00211819298056
0.000367511901993,0.00317750614208,0.00674319310521,0.00211944567332
0.000367650610256,0.00317873890134,0.00674677776808,0.00212069808901
0.000367789235679,0.00317997095238,0.00675036130916,0.00212195022708
0.000367927778241,0.003181202295,0.00675394372717,0.00212320208703
0.000368066237922,0.003182432929,0.0067575250208,0.00212445366831
0.000368204614703,0.00318366285417,0.00676110518875,0.00212570497042
0.000368342908563,0.00318489207032,0.00676468422973,0.00212695599283
0.000368481119484,0.00318612057726,0.00676826214244,0.00212820673501
0.000368619247446,0.00318734837478,0.00677183892558,0.00212945719644
0.000368757292429,0.00318857546268,0.00677541457788,0.0021307073766
0.000368895254414,0.00318980184077,0.00677898909803,0.00213195727498
0.000369033133382,0.00319102750886,0.00678256248475,0.00213320689105
0.000369170929313,0.00319225246675,0.00678613473677,0.00213445622429
0.000369308642188,0.00319347671424,0.00678970585279,0.00213570527419
0.000369446271989,0.00319470025115,0.00679327583154,0.00213695404023
0.000369583818697,0.00319592307729,0.00679684467174,0.00213820252189
0.000369721282292,0.00319714519245,0.00680041237212,0.00213945071865
0.000369858662756,0.00319836659646,0.0068039789314,0.00214069863001
0.000369995960071,0.00319958728912,0.00680754434831,0.00214194625544
0.000370133174218,0.00320080727024,0.00681110862159,0.00214319359444
0.000370270305178,0.00320202653963,0.00681467174996,0.00214444064648
0.000370407352934,0.00320324509712,0.00681823373216,0.00214568741106
0.000370544317466,0.00320446294251,0.00682179456694,0.00214693388766
0.000370681198757,0.00320568007561,0.00682535425302,0.00214818007578
0.000370817996789,0.00320689649625,0.00682891278916,0.0021494259749
0.000370954711544,0.00320811220423,0.00683247017409,0.00215067158451
0.000371091343003,0.00320932719938,0.00683602640657,0.00215191690411
0.000371227891149,0.00321054148152,0.00683958148533,0.00215316193318
0.000371364355965,0.00321175505045,0.00684313540914,0.00215440667122
0.000371500737432,0.00321296790601,0.00684668817674,0.00215565111772
0.000371637035533,0.00321418004801,0.00685023978689,0.00215689527217
0.000371773250251,0.00321539147627,0.00685379023835,0.00215813913408
0.000371909381569,0.00321660219061,0.00685733952987,0.00215938270292
0.000372045429468,0.00321781219087,0.00686088766022,0.00216062597821
0.000372181393933,0.00321902147685,0.00686443462816,0.00216186895943
0.000372317274945,0.00322023004839,0.00686798043245,0.00216311164609
0.000372453072488,0.00322143790531,0.00687152507187,0.00216435403768
0.000372588786545,0.00322264504743,0.00687506854518,0.00216559613369
0.000372724417099,0.00322385147459,0.00687861085116,0.00216683793364
0.000372859964134,0.0032250571866,0.00688215198858,0.00216807943701
0.000372995427632,0.0032262621833,0.00688569195621,0.00216932064331
0.000373130807578,0.00322746646452,0.00688923075284,0.00217056155205
0.000373266103954,0.00322867003009,0.00689276837724,0.00217180216271
0.000373401316744,0.00322987287983,0.0068963048282,0.00217304247481
0.000373536445933,0.00323107501358,0.0068998401045,0.00217428248785
0.000373671491504,0.00323227643117,0.00690337420494,0.00217552220133
0.00037380645344,0.00323347713243,0.00690690712829,0.00217676161475
0.000373941331726,0.0032346771172,0.00691043887335,0.00217800072763
0.000374076126346,0.00323587638531,0.00691396943891,0.00217923953947
0.000374210837284,0.0032370749366,0.00691749882377,0.00218047804977
0.000374345464524,0.0032382727709,0.00692102702672,0.00218171625804
0.00037448000805,0.00323946988805,0.00692455404658,0.00218295416379
0.000374614467848,0.00324066628788,0.00692807988212,0.00218419176654
0.000374748843901,0.00324186197024,0.00693160453217,0.00218542906578
0.000374883136194,0.00324305693497,0.00693512799553,0.00218666606103
0.000375017344712,0.0032442511819,0.006938650271,0.00218790275179
0.00037515146944,0.00324544471087,0.0069421713574,0.00218913913759
0.000375285510361,0.00324663752173,0.00694569125353,0.00219037521794
0.000375419467462,0.00324782961432,0.00694920995822,0.00219161099233
0.000375553340728,0.00324902098848,0.00695272747027,0.0021928464603
0.000375687130142,0.00325021164405,0.00695624378851,0.00219408162135
0.000375820835692,0.00325140158089,0.00695975891176,0.00219531647501
0.000375954457361,0.00325259079882,0.00696327283884,0.00219655102077
0.000376087995136,0.00325377929771,0.00696678556858,0.00219778525817
0.000376221449001,0.0032549670774,0.0069702970998,0.00219901918671
0.000376354818943,0.00325615413774,0.00697380743133,0.00220025280592
0.000376488104947,0.00325734047856,0.00697731656201,0.00220148611531
0.000376621306998,0.00325852609973,0.00698082449066,0.00220271911441
0.000376754425083,0.0032597110011,0.00698433121612,0.00220395180272
0.000376887459187,0.00326089518251,0.00698783673723,0.00220518417978
0.000377020409296,0.00326207864381,0.00699134105284,0.00220641624511
0.000377153275397,0.00326326138486,0.00699484416177,0.00220764799821
0.000377286057475,0.00326444340551,0.00699834606288,0.00220887943863
0.000377418755517,0.00326562470561,0.00700184675501,0.00221011056588
0.000377551369509,0.00326680528502,0.00700534623701,0.00221134137948
0.000377683899437,0.0032679851436,0.00700884450773,0.00221257187896
0.000377816345289,0.00326916428119,0.00701234156602,0.00221380206385
0.00037794870705,0.00327034269766,0.00701583741073,0.00221503193367
0.000378080984707,0.00327152039287,0.00701933204073,0.00221626148794
0.000378213178247,0.00327269736666,0.00702282545487,0.0022174907262
0.000378345287656,0.00327387361891,0.00702631765201,0.00221871964797
0.000378477312923,0.00327504914947,0.00702980863101,0.00221994825278
0.000378609254033,0.0032762239582,0.00703329839074,0.00222117654015
0.000378741110973,0.00327739804496,0.00703678693007,0.00222240450963
0.000378872883732,0.00327857140962,0.00704027424786,0.00222363216074
0.000379004572295,0.00327974405203,0.00704376034298,0.00222485949301
0.000379136176651,0.00328091597207,0.00704724521432,0.00222608650597
0.000379267696787,0.00328208716959,0.00705072886073,0.00222731319916
0.00037939913269,0.00328325764446,0.00705421128111,0.00222853957211
0.000379530484348,0.00328442739655,0.00705769247433,0.00222976562435
0.000379661751749,0.00328559642571,0.00706117243927,0.00223099135541
0.000379792934879,0.00328676473183,0.00706465117481,0.00223221676484
0.000379924033728,0.00328793231477,0.00706812867984,0.00223344185217
0.000380055048283,0.00328909917439,0.00707160495325,0.00223466661694
0.000380185978533,0.00329026531057,0.00707507999393,0.00223589105868
0.000380316824464,0.00329143072317,0.00707855380076,0.00223711517692
0.000380447586065,0.00329259541207,0.00708202637265,0.00223833897122
0.000380578263325,0.00329375937714,0.00708549770848,0.00223956244111
0.000380708856232,0.00329492261825,0.00708896780717,0.00224078558613
0.000380839364774,0.00329608513527,0.00709243666759,0.00224200840581
0.00038096978894,0.00329724692808,0.00709590428867,0.00224323089971
0.000381100128718,0.00329840799656,0.0070993706693,0.00224445306736
0.000381230384097,0.00329956834057,0.00710283580838,0.0022456749083
0.000381360555066,0.00330072796,0.00710629970483,0.00224689642209
0.000381490641614,0.00330188685471,0.00710976235756,0.00224811760826
0.000381620643728,0.0033030450246,0.00711322376547,0.00224933846635
0.0003817505614,0.00330420246953,0.00711668392749,0.00225055899592
0.000381880394616,0.00330535918939,0.00712014284253,0.00225177919651
0.000382010143368,0.00330651518405,0.00712360050951,0.00225299906767
0.000382139807643,0.0033076704534,0.00712705692734,0.00225421860894
0.000382269387431,0.00330882499732,0.00713051209495,0.00225543781987
0.000382398882722,0.00330997881568,0.00713396601127,0.00225665670001
0.000382528293505,0.00331113190838,0.00713741867522,0.00225787524892
0.000382657619769,0.00331228427529,0.00714087008573,0.00225909346613
0.000382786861505,0.0033134359163,0.00714432024173,0.0022603113512
0.000382916018701,0.0033145868313,0.00714776914216,0.00226152890369
0.000383045091348,0.00331573702016,0.00715121678594,0.00226274612314
0.000383174079436,0.00331688648278,0.00715466317202,0.00226396300911
0.000383302982954,0.00331803521905,0.00715810829933,0.00226517956115
0.000383431801893,0.00331918322884,0.00716155216682,0.00226639577881
0.000383560536243,0.00332033051205,0.00716499477342,0.00226761166166
0.000383689185993,0.00332147706857,0.00716843611809,0.00226882720924
0.000383817751135,0.00332262289829,0.00717187619976,0.00227004242111
0.000383946231658,0.0033237680011,0.0071753150174,0.00227125729683
0.000384074627553,0.00332491237688,0.00717875256994,0.00227247183595
0.000384202938811,0.00332605602554,0.00718218885634,0.00227368603804
0.000384331165421,0.00332719894696,0.00718562387557,0.00227489990265
0.000384459307375,0.00332834114104,0.00718905762656,0.00227611342935
0.000384587364664,0.00332948260767,0.0071924901083,0.00227732661769
0.000384715337278,0.00333062334675,0.00719592131972,0.00227853946723
0.000384843225209,0.00333176335817,0.0071993512598,0.00227975197753
0.000384971028446,0.00333290264183,0.00720277992751,0.00228096414816
0.000385098746982,0.00333404119763,0.00720620732181,0.00228217597868
0.000385226380808,0.00333517902545,0.00720963344166,0.00228338746866
0.000385353929914,0.00333631612521,0.00721305828605,0.00228459861765
0.000385481394292,0.0033374524968,0.00721648185394,0.00228580942523
0.000385608773933,0.00333858814012,0.00721990414431,0.00228701989095
0.00038573606883,0.00333972305507,0.00722332515613,0.00228823001438
0.000385863278972,0.00334085724156,0.00722674488839,0.0022894397951
0.000385990404353,0.00334199069948,0.00723016334007,0.00229064923267
0.000386117444964,0.00334312342873,0.00723358051015,0.00229185832665
0.000386244400796,0.00334425542922,0.00723699639761,0.00229306707661
0.000386371271841,0.00334538670086,0.00724041100144,0.00229427548213
0.000386498058091,0.00334651724355,0.00724382432064,0.00229548354278
0.000386624759539,0.00334764705719,0.00724723635419,0.00229669125812
0.000386751376177,0.00334877614169,0.00725064710109,0.00229789862772
0.000386877907996,0.00334990449695,0.00725405656032,0.00229910565117
0.000387004354988,0.00335103212289,0.0072574647309,0.00230031232803
0.000387130717147,0.00335215901942,0.00726087161182,0.00230151865787
0.000387256994464,0.00335328518643,0.00726427720207,0.00230272464028
0.000387383186933,0.00335441062385,0.00726768150067,0.00230393027481
0.000387509294545,0.00335553533157,0.00727108450661,0.00230513556106
0.000387635317293,0.00335665930952,0.00727448621891,0.00230634049859
0.00038776125517,0.0033577825576,0.00727788663657,0.00230754508698
0.000387887108169,0.00335890507573,0.00728128575861,0.00230874932582
0.000388012876282,0.00336002686381,0.00728468358404,0.00230995321467
0.000388138559503,0.00336114792177,0.00728808011188,0.00231115675312
0.000388264157824,0.00336226824952,0.00729147534113,0.00231235994074
0.000388389671239,0.00336338784697,0.00729486927082,0.00231356277712
0.000388515099741,0.00336450671403,0.00729826189998,0.00231476526184
0.000388640443323,0.00336562485063,0.00730165322762,0.00231596739447
0.000388765701978,0.00336674225668,0.00730504325277,0.00231716917461
0.0003888908757,0.0033678589321,0.00730843197446,0.00231837060182
0.000389015964482,0.00336897487681,0.00731181939171,0.00231957167571
0.000389140968318,0.00337009009072,0.00731520550356,0.00232077239584
0.000389265887201,0.00337120457376,0.00731859030904,0.00232197276181
0.000389390721126,0.00337231832585,0.00732197380719,0.0023231727732
0.000389515470085,0.0033734313469,0.00732535599704,0.00232437242959
0.000389640134073,0.00337454363685,0.00732873687762,0.00232557173058
0.000389764713083,0.00337565519561,0.00733211644799,0.00232677067574
0.000389889207111,0.0033767660231,0.00733549470719,0.00232796926468
0.000390013616149,0.00337787611925,0.00733887165425,0.00232916749697
0.000390137940192,0.00337898548399,0.00734224728823,0.0023303653722
0.000390262179234,0.00338009411723,0.00734562160818,0.00233156288997
0.00039038633327,0.00338120201891,0.00734899461314,0.00233276004987
0.000390510402293,0.00338230918896,0.00735236630217,0.00233395685149
0.000390634386298,0.00338341562729,0.00735573667432,0.00233515329441
0.000390758285281,0.00338452133384,0.00735910572865,0.00233634937823
0.000390882099235,0.00338562630853,0.00736247346422,0.00233754510255
0.000391005828154,0.0033867305513,0.00736583988009,0.00233874046696
0.000391129472035,0.00338783406207,0.00736920497532,0.00233993547105
0.000391253030871,0.00338893684078,0.00737256874898,0.00234113011442
0.000391376504658,0.00339003888735,0.00737593120013,0.00234232439666
0.000391499893391,0.00339114020173,0.00737929232783,0.00234351831737
0.000391623197063,0.00339224078383,0.00738265213117,0.00234471187615
0.000391746415672,0.0033933406336,0.00738601060921,0.0023459050726
0.000391869549211,0.00339443975096,0.00738936776103,0.00234709790631
0.000391992597677,0.00339553813586,0.0073927235857,0.00234829037688
0.000392115561064,0.00339663578822,0.0073960780823,0.00234948248391
0.000392238439368,0.00339773270799,0.00739943124992,0.002350674227
0.000392361232584,0.0033988288951,0.00740278308762,0.00235186560576
0.000392483940709,0.00339992434949,0.0074061335945,0.00235305661979
0.000392606563737,0.00340101907109,0.00740948276965,0.00235424726868
0.000392729101664,0.00340211305984,0.00741283061215,0.00235543755204
0.000392851554486,0.00340320631569,0.00741617712108,0.00235662746947
0.000392973922199,0.00340429883857,0.00741952229555,0.00235781702058
0.000393096204799,0.00340539062842,0.00742286613464,0.00235900620498
0.000393218402282,0.00340648168518,0.00742620863745,0.00236019502226
0.000393340514644,0.0034075720088,0.00742954980308,0.00236138347204
0.00039346254188,0.00340866159922,0.00743288963063,0.00236257155392
0.000393584483988,0.00340975045638,0.0074362281192,0.00236375926751
0.000393706340964,0.00341083858023,0.00743956526789,0.00236494661241
0.000393828112804,0.0034119259707,0.0074429010758,0.00236613358824
0.000393949799504,0.00341301262775,0.00744623554205,0.00236732019461
0.00039407140106,0.00341409855132,0.00744956866574,0.00236850643112
0.00039419291747,0.00341518374135,0.00745290044599,0.00236969229738
0.000394314348731,0.00341626819779,0.0074562308819,0.00237087779301
0.000394435694838,0.0034173519206,0.00745955997259,0.00237206291762
0.000394556955788,0.00341843490972,0.00746288771718,0.00237324767083
0.00039467813158,0.00341951716509,0.00746621411479,0.00237443205223
0.000394799222208,0.00342059868667,0.00746953916453,0.00237561606146
0.000394920227671,0.0034216794744,0.00747286286553,0.00237679969812
0.000395041147965,0.00342275952825,0.00747618521692,0.00237798296182
0.000395161983088,0.00342383884815,0.00747950621781,0.00237916585219
0.000395282733037,0.00342491743406,0.00748282586734,0.00238034836885
0.000395403397809,0.00342599528594,0.00748614416464,0.0023815305114
0.000395523977401,0.00342707240374,0.00748946110884,0.00238271227946
0.000395644471811,0.0034281487874,0.00749277669907,0.00238389367266
0.000395764881037,0.0034292244369,0.00749609093448,0.00238507469061
0.000395885205076,0.00343029935217,0.00749940381418,0.00238625533293
0.000396005443925,0.00343137353318,0.00750271533734,0.00238743559925
0.000396125597583,0.00343244697988,0.00750602550308,0.00238861548918
0.000396245666046,0.00343351969223,0.00750933431055,0.00238979500235
0.000396365649314,0.0034345916702,0.00751264175889,0.00239097413837
0.000396485547383,0.00343566291372,0.00751594784726,0.00239215289687
0.000396605360253,0.00343673342278,0.0075192525748,0.00239333127748
0.00039672508792,0.00343780319731,0.00752255594067,0.00239450927982
0.000396844730384,0.0034388722373,0.00752585794401,0.0023956869035
0.000396964287641,0.00343994054269,0.00752915858398,0.00239686414817
0.000397083759692,0.00344100811344,0.00753245785973,0.00239804101344
0.000397203146533,0.00344207494953,0.00753575577043,0.00239921749894
0.000397322448163,0.00344314105091,0.00753905231524,0.0024003936043
0.000397441664581,0.00344420641754,0.00754234749331,0.00240156932915
0.000397560795786,0.0034452710494,0.00754564130381,0.00240274467311
0.000397679841775,0.00344633494643,0.00754893374591,0.00240391963582
0.000397798802548,0.00344739810862,0.00755222481878,0.00240509421689
0.000397917678104,0.00344846053593,0.00755551452158,0.00240626841598
0.00039803646844,0.00344952222831,0.00755880285349,0.0024074422327
0.000398155173557,0.00345058318575,0.00756208981367,0.00240861566668
0.000398273793453,0.0034516434082,0.00756537540131,0.00240978871757
0.000398392328127,0.00345270289563,0.00756865961559,0.00241096138499
0.000398510777578,0.00345376164802,0.00757194245567,0.00241213366857
0.000398629141805,0.00345481966534,0.00757522392075,0.00241330556796
0.000398747420808,0.00345587694754,0.00757850401,0.00241447708278
0.000398865614586,0.00345693349461,0.00758178272261,0.00241564821267
0.000398983723138,0.00345798930652,0.00758506005776,0.00241681895727
0.000399101746463,0.00345904438324,0.00758833601465,0.00241798931621
0.000399219684562,0.00346009872473,0.00759161059247,0.00241915928914
0.000399337537434,0.00346115233098,0.0075948837904,0.00242032887569
0.000399455305078,0.00346220520195,0.00759815560764,0.00242149807549
0.000399572987494,0.00346325733763,0.00760142604339,0.00242266688819
0.000399690584682,0.00346430873798,0.00760469509684,0.00242383531343
0.000399808096642,0.00346535940299,0.0076079627672,0.00242500335085
0.000399925523373,0.00346640933263,0.00761122905366,0.00242617100009
0.000400042864876,0.00346745852687,0.00761449395542,0.00242733826079
0.000400160121151,0.00346850698569,0.0076177574717,0.00242850513259
0.000400277292197,0.00346955470907,0.0076210196017,0.00242967161514
0.000400394378016,0.003470601697,0.00762428034463,0.00243083770808
0.000400511378606,0.00347164794944,0.0076275396997,0.00243200341106
0.000400628293969,0.00347269346638,0.00763079766612,0.00243316872371
0.000400745124105,0.0034737382478,0.00763405424311,0.0024343336457
0.000400861869015,0.00347478229368,0.00763730942987,0.00243549817665
0.000400978528698,0.003475825604,0.00764056322564,0.00243666231622
0.000401095103155,0.00347686817875,0.00764381562963,0.00243782606406
0.000401211592388,0.0034779100179,0.00764706664106,0.00243898941982
0.000401327996396,0.00347895112144,0.00765031625915,0.00244015238314
0.000401444315181,0.00347999148936,0.00765356448313,0.00244131495367
0.000401560548743,0.00348103112163,0.00765681131223,0.00244247713106
0.000401676697084,0.00348207001825,0.00766005674568,0.00244363891497
0.000401792760203,0.0034831081792,0.0076633007827,0.00244480030504
0.000401908738104,0.00348414560447,0.00766654342253,0.00244596130093
0.000402024630785,0.00348518229404,0.00766978466441,0.00244712190229
0.000402140438249,0.0034862182479,0.00767302450757,0.00244828210877
0.000402256160497,0.00348725346604,0.00767626295124,0.00244944192002
0.00040237179753,0.00348828794844,0.00767949999468,0.00245060133571
0.000402487349349,0.00348932169511,0.00768273563711,0.00245176035548
0.000402602815957,0.00349035470602,0.00768596987779,0.00245291897899
0.000402718197353,0.00349138698117,0.00768920271595,0.0024540772059
0.000402833493541,0.00349241852055,0.00769243415085,0.00245523503586
0.000402948704521,0.00349344932414,0.00769566418174,0.00245639246854
0.000403063830296,0.00349447939195,0.00769889280786,0.00245754950358
0.000403178870866,0.00349550872397,0.00770212002847,0.00245870614065
0.000403293826235,0.00349653732018,0.00770534584283,0.00245986237941
0.000403408696403,0.00349756518059,0.00770857025018,0.00246101821952
0.000403523481373,0.00349859230518,0.00771179324979,0.00246217366064
0.000403638181146,0.00349961869396,0.00771501484092,0.00246332870242
0.000403752795725,0.00350064434691,0.00771823502283,0.00246448334454
0.000403867325112,0.00350166926404,0.00772145379478,0.00246563758664
0.00040398176931,0.00350269344534,0.00772467115603,0.00246679142841
0.000404096128319,0.00350371689081,0.00772788710586,0.0024679448695
0.000404210402144,0.00350473960045,0.00773110164354,0.00246909790957
0.000404324590785,0.00350576157425,0.00773431476832,0.00247025054828
0.000404438694246,0.00350678281222,0.0077375264795,0.00247140278532
0.000404552712529,0.00350780331435,0.00774073677633,0.00247255462033
0.000404666645637,0.00350882308065,0.00774394565811,0.00247370605299
0.000404780493572,0.00350984211111,0.00774715312409,0.00247485708297
0.000404894256337,0.00351086040574,0.00775035917357,0.00247600770993
0.000405007933935,0.00351187796454,0.00775356380583,0.00247715793354
0.000405121526368,0.00351289478751,0.00775676702015,0.00247830775347
0.00040523503364,0.00351391087466,0.00775996881581,0.0024794571694
0.000405348455754,0.00351492622598,0.0077631691921,0.00248060618098
0.000405461792712,0.00351594084149,0.00776636814831,0.0024817547879
0.000405575044517,0.00351695472119,0.00776956568373,0.00248290298981
0.000405688211174,0.00351796786508,0.00777276179765,0.00248405078641
0.000405801292684,0.00351898027317,0.00777595648936,0.00248519817735
0.000405914289052,0.00351999194546,0.00777914975817,0.00248634516231
0.00040602720028,0.00352100288197,0.00778234160337,0.00248749174098
0.000406140026373,0.0035220130827,0.00778553202425,0.00248863791301
0.000406252767332,0.00352302254766,0.00778872102013,0.00248978367808
0.000406365423163,0.00352403127685,0.00779190859029,0.00249092903588
0.000406477993869,0.0035250392703,0.00779509473405,0.00249207398608
0.000406590479452,0.003526046528,0.00779827945072,0.00249321852835
0.000406702879918,0.00352705304997,0.00780146273959,0.00249436266238
0.000406815195269,0.00352805883621,0.00780464459999,0.00249550638784
0.00040692742551,0.00352906388675,0.00780782503121,0.00249664970441
0.000407039570644,0.00353006820159,0.00781100403259,0.00249779261177
0.000407151630676,0.00353107178075,0.00781418160342,0.0024989351096
0.000407263605609,0.00353207462423,0.00781735774303,0.00250007719758
0.000407375495447,0.00353307673206,0.00782053245074,0.00250121887539
0.000407487300196,0.00353407810424,0.00782370572586,0.00250236014271
0.000407599019858,0.0035350787408,0.00782687756773,0.00250350099924
0.000407710654438,0.00353607864174,0.00783004797565,0.00250464144464
0.000407822203941,0.00353707780709,0.00783321694896,0.00250578147861
0.00040793366837,0.00353807623685,0.00783638448699,0.00250692110082
0.000408045047731,0.00353907393105,0.00783955058907,0.00250806031097
0.000408156342027,0.00354007088971,0.00784271525452,0.00250919910874
0.000408267551264,0.00354106711284,0.00784587848268,0.00251033749381
0.000408378675446,0.00354206260046,0.00784904027288,0.00251147546588
0.000408489714577,0.00354305735259,0.00785220062446,0.00251261302462
0.000408600668663,0.00354405136925,0.00785535953676,0.00251375016973
0.000408711537708,0.00354504465047,0.00785851700911,0.0025148869009
0.000408822321717,0.00354603719625,0.00786167304086,0.00251602321781
0.000408933020695,0.00354702900663,0.00786482763136,0.00251715912016
0.000409043634648,0.00354802008162,0.00786798077994,0.00251829460763
0.000409154163579,0.00354901042126,0.00787113248595,0.00251942967992
0.000409264607494,0.00355000002555,0.00787428274874,0.00252056433671
0.000409374966399,0.00355098889453,0.00787743156766,0.00252169857771
0.000409485240298,0.00355197702821,0.00788057894207,0.0025228324026
0.000409595429197,0.00355296442664,0.00788372487131,0.00252396581108
0.000409705533101,0.00355395108981,0.00788686935475,0.00252509880283
0.000409815552016,0.00355493701778,0.00789001239173,0.00252623137756
0.000409925485946,0.00355592221055,0.00789315398162,0.00252736353496
0.000410035334899,0.00355690666817,0.00789629412378,0.00252849527473
0.000410145098878,0.00355789039064,0.00789943281756,0.00252962659656
0.00041025477789,0.00355887337802,0.00790257006234,0.00253075750014
0.000410364371941,0.00355985563031,0.00790570585748,0.00253188798519
0.000410473881036,0.00356083714755,0.00790884020235,0.00253301805139
0.000410583305181,0.00356181792978,0.00791197309631,0.00253414769844
0.000410692644382,0.00356279797701,0.00791510453873,0.00253527692605
0.000410801898645,0.00356377728928,0.007918234529,0.00253640573391
0.000410911067976,0.00356475586663,0.00792136306648,0.00253753412172
0.00041102015238,0.00356573370908,0.00792449015055,0.00253866208919
0.000411129151865,0.00356671081666,0.00792761578058,0.00253978963601
0.000411238066436,0.00356768718942,0.00793073995596,0.0025409167619
0.000411346896099,0.00356866282737,0.00793386267606,0.00254204346654
0.000411455640861,0.00356963773056,0.00793698394028,0.00254316974965
0.000411564300728,0.00357061189902,0.00794010374798,0.00254429561093
0.000411672875706,0.00357158533279,0.00794322209857,0.00254542105008
0.000411781365802,0.00357255803189,0.00794633899142,0.00254654606682
0.000411889771023,0.00357352999637,0.00794945442594,0.00254767066083
0.000411998091375,0.00357450122626,0.0079525684015,0.00254879483184
0.000412106326864,0.0035754717216,0.0079556809175,0.00254991857955
0.000412214477497,0.00357644148242,0.00795879197333,0.00255104190367
0.000412322543282,0.00357741050877,0.0079619015684,0.0025521648039
0.000412430524224,0.00357837880068,0.00796500970209,0.00255328727995
0.000412538420331,0.00357934635819,0.00796811637382,0.00255440933154
0.00041264623161,0.00358031318135,0.00797122158298,0.00255553095837
0.000412753958067,0.00358127927018,0.00797432532897,0.00255665216015
0.00041286159971,0.00358224462473,0.0079774276112,0.00255777293659
0.000412969156546,0.00358320924505,0.00798052842907,0.00255889328742
0.000413076628581,0.00358417313117,0.007983627782,0.00256001321233
0.000413184015823,0.00358513628313,0.00798672566939,0.00256113271104
0.00041329131828,0.00358609870098,0.00798982209065,0.00256225178327
0.000413398535958,0.00358706038477,0.0079929170452,0.00256337042873
0.000413505668866,0.00358802133453,0.00799601053245,0.00256448864713
